threshold,row_precision,row_recall,row_f1,row_f0_5,false_positive_rate,tp,fp,fn,tn,total_fault_events,detected_fault_events,event_recall,median_lead_time_hours,false_positive_episodes,normal_count,manufacturer,configuration_type
0.4599999999999999,0.9375,0.5769230769230769,0.7142857142857143,0.8333333333333334,0.05263157894736842,15,1,11,18,3,3,1.0,58.63333333333333,1,19,manufacturer 2,SH with buffer tank
0.4699999999999999,0.9333333333333333,0.5384615384615384,0.6829268292682926,0.813953488372093,0.05263157894736842,14,1,12,18,3,2,0.6666666666666666,60.925,1,19,manufacturer 2,SH with buffer tank
0.4799999999999999,0.9333333333333333,0.5384615384615384,0.6829268292682926,0.813953488372093,0.05263157894736842,14,1,12,18,3,2,0.6666666666666666,60.925,1,19,manufacturer 2,SH with buffer tank
0.48999999999999994,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.49999999999999994,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.5099999999999999,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.5199999999999999,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.5299999999999999,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.5399999999999999,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.5499999999999999,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.5599999999999999,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.57,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.58,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.59,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.6,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.61,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.62,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.63,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.6399999999999999,1.0,0.5384615384615384,0.7000000000000001,0.8536585365853658,0.0,14,0,12,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.6499999999999999,1.0,0.5,0.6666666666666666,0.8333333333333334,0.0,13,0,13,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.6599999999999999,1.0,0.5,0.6666666666666666,0.8333333333333334,0.0,13,0,13,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.6699999999999999,1.0,0.5,0.6666666666666666,0.8333333333333334,0.0,13,0,13,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.6799999999999999,1.0,0.46153846153846156,0.631578947368421,0.8108108108108109,0.0,12,0,14,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.69,1.0,0.46153846153846156,0.631578947368421,0.8108108108108109,0.0,12,0,14,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.7,1.0,0.46153846153846156,0.631578947368421,0.8108108108108109,0.0,12,0,14,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.71,1.0,0.46153846153846156,0.631578947368421,0.8108108108108109,0.0,12,0,14,19,3,2,0.6666666666666666,60.925,0,19,manufacturer 2,SH with buffer tank
0.72,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.73,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.74,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.7499999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.7599999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.7699999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.7799999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.7899999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.7999999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.8099999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.82,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.83,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.84,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.8499999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.8599999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.8699999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.8799999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.8899999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.8999999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.9099999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.9199999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.9299999999999999,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.94,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
0.95,1.0,0.4230769230769231,0.5945945945945945,0.7857142857142857,0.0,11,0,15,19,3,1,0.3333333333333333,63.21666666666667,0,19,manufacturer 2,SH with buffer tank
