tp,fp,fn,tn,precision,recall,f1,false_positive_rate,fault_events,detected_fault_events,fault_event_recall,top10_precision,top10_recall,top20_precision,top20_recall,top30_precision,top30_recall,variant,split,high_threshold,urgent_threshold,w_pre_event,w_leadtime,w_group
83,55,112,627,0.601449275362,0.425641025641,0.498498498498,0.0806451612903,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.60_0.10_0.30,train,70,85,0.6,0.1,0.3
13,2,10,141,0.866666666667,0.565217391304,0.684210526316,0.013986013986,2,2,1,1,0.434782608696,0.65,0.565217391304,0.433333333333,0.565217391304,grid_0.60_0.10_0.30,validation,70,85,0.6,0.1,0.3
42,24,35,82,0.636363636364,0.545454545455,0.587412587413,0.22641509434,8,7,0.875,1,0.12987012987,1,0.25974025974,0.933333333333,0.363636363636,grid_0.60_0.15_0.25,holdout,67.5,82.5,0.6,0.15,0.25
90,132,105,550,0.405405405405,0.461538461538,0.431654676259,0.193548387097,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.60_0.15_0.25,train,67.5,82.5,0.6,0.15,0.25
13,28,10,115,0.317073170732,0.565217391304,0.40625,0.195804195804,2,2,1,1,0.434782608696,0.6,0.521739130435,0.4,0.521739130435,grid_0.60_0.15_0.25,validation,67.5,82.5,0.6,0.15,0.25
39,22,38,84,0.639344262295,0.506493506494,0.565217391304,0.207547169811,8,7,0.875,1,0.12987012987,1,0.25974025974,0.9,0.350649350649,grid_0.60_0.20_0.20,holdout,72.5,87.5,0.6,0.2,0.2
73,121,122,561,0.376288659794,0.374358974359,0.375321336761,0.177419354839,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.60_0.20_0.20,train,72.5,87.5,0.6,0.2,0.2
11,22,12,121,0.333333333333,0.478260869565,0.392857142857,0.153846153846,2,2,1,0.8,0.347826086957,0.5,0.434782608696,0.333333333333,0.434782608696,grid_0.60_0.20_0.20,validation,72.5,87.5,0.6,0.2,0.2
35,21,42,85,0.625,0.454545454545,0.526315789474,0.198113207547,8,7,0.875,1,0.12987012987,0.95,0.246753246753,0.866666666667,0.337662337662,grid_0.60_0.25_0.15,holdout,77.5,92.5,0.6,0.25,0.15
57,99,138,583,0.365384615385,0.292307692308,0.324786324786,0.145161290323,18,14,0.777777777778,1,0.0512820512821,1,0.102564102564,0.966666666667,0.148717948718,grid_0.60_0.25_0.15,train,77.5,92.5,0.6,0.25,0.15
10,19,13,124,0.344827586207,0.434782608696,0.384615384615,0.132867132867,2,2,1,0.7,0.304347826087,0.5,0.434782608696,0.333333333333,0.434782608696,grid_0.60_0.25_0.15,validation,77.5,92.5,0.6,0.25,0.15
34,22,43,84,0.607142857143,0.441558441558,0.511278195489,0.207547169811,8,7,0.875,1,0.12987012987,0.8,0.207792207792,0.666666666667,0.25974025974,grid_0.60_0.30_0.10,holdout,80,95,0.6,0.3,0.1
51,116,144,566,0.305389221557,0.261538461538,0.281767955801,0.17008797654,18,14,0.777777777778,1,0.0512820512821,0.75,0.0769230769231,0.6,0.0923076923077,grid_0.60_0.30_0.10,train,80,95,0.6,0.3,0.1
9,24,14,119,0.272727272727,0.391304347826,0.321428571429,0.167832167832,2,2,1,0.3,0.130434782609,0.4,0.347826086957,0.266666666667,0.347826086957,grid_0.60_0.30_0.10,validation,80,95,0.6,0.3,0.1
35,23,42,83,0.603448275862,0.454545454545,0.518518518519,0.216981132075,8,7,0.875,0.7,0.0909090909091,0.7,0.181818181818,0.633333333333,0.246753246753,grid_0.60_0.35_0.05,holdout,82.5,95,0.6,0.35,0.05
41,128,154,554,0.242603550296,0.210256410256,0.225274725275,0.187683284457,18,14,0.777777777778,1,0.0512820512821,0.65,0.0666666666667,0.466666666667,0.0717948717949,grid_0.60_0.35_0.05,train,82.5,95,0.6,0.35,0.05
8,27,15,116,0.228571428571,0.347826086957,0.275862068966,0.188811188811,2,2,1,0.3,0.130434782609,0.3,0.260869565217,0.266666666667,0.347826086957,grid_0.60_0.35_0.05,validation,82.5,95,0.6,0.35,0.05
23,21,54,85,0.522727272727,0.298701298701,0.380165289256,0.198113207547,8,7,0.875,0.7,0.0909090909091,0.55,0.142857142857,0.6,0.233766233766,grid_0.60_0.40_0.00,holdout,87.5,95,0.6,0.4,0
23,108,172,574,0.175572519084,0.117948717949,0.141104294479,0.158357771261,18,12,0.666666666667,0.2,0.0102564102564,0.35,0.0358974358974,0.3,0.0461538461538,grid_0.60_0.40_0.00,train,87.5,95,0.6,0.4,0
4,22,19,121,0.153846153846,0.173913043478,0.163265306122,0.153846153846,2,2,1,0.2,0.0869565217391,0.15,0.130434782609,0.166666666667,0.217391304348,grid_0.60_0.40_0.00,validation,87.5,95,0.6,0.4,0
44,25,33,81,0.63768115942,0.571428571429,0.602739726027,0.235849056604,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.65_0.00_0.35,holdout,60,75,0.65,0,0.35
107,139,88,543,0.434959349593,0.548717948718,0.485260770975,0.203812316716,18,18,1,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.65_0.00_0.35,train,60,75,0.65,0,0.35
15,27,8,116,0.357142857143,0.652173913043,0.461538461538,0.188811188811,2,2,1,1,0.434782608696,0.65,0.565217391304,0.433333333333,0.565217391304,grid_0.65_0.00_0.35,validation,60,75,0.65,0,0.35
43,19,34,87,0.693548387097,0.558441558442,0.618705035971,0.179245283019,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.65_0.05_0.30,holdout,67.5,82.5,0.65,0.05,0.3
87,102,108,580,0.460317460317,0.446153846154,0.453125,0.149560117302,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.65_0.05_0.30,train,67.5,82.5,0.65,0.05,0.3
13,15,10,128,0.464285714286,0.565217391304,0.509803921569,0.104895104895,2,2,1,1,0.434782608696,0.6,0.521739130435,0.433333333333,0.565217391304,grid_0.65_0.05_0.30,validation,67.5,82.5,0.65,0.05,0.3
38,16,39,90,0.703703703704,0.493506493506,0.580152671756,0.150943396226,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.65_0.10_0.25,holdout,72.5,87.5,0.65,0.1,0.25
74,92,121,590,0.44578313253,0.379487179487,0.409972299169,0.134897360704,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.65_0.10_0.25,train,72.5,87.5,0.65,0.1,0.25
12,11,11,132,0.521739130435,0.521739130435,0.521739130435,0.0769230769231,2,2,1,0.9,0.391304347826,0.6,0.521739130435,0.4,0.521739130435,grid_0.65_0.10_0.25,validation,72.5,87.5,0.65,0.1,0.25
39,23,38,83,0.629032258065,0.506493506494,0.561151079137,0.216981132075,8,7,0.875,1,0.12987012987,1,0.25974025974,0.9,0.350649350649,grid_0.65_0.15_0.20,holdout,72.5,87.5,0.65,0.15,0.2
72,121,123,561,0.373056994819,0.369230769231,0.371134020619,0.177419354839,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.65_0.15_0.20,train,72.5,87.5,0.65,0.15,0.2
11,25,12,118,0.305555555556,0.478260869565,0.372881355932,0.174825174825,2,2,1,0.8,0.347826086957,0.5,0.434782608696,0.333333333333,0.434782608696,grid_0.65_0.15_0.20,validation,72.5,87.5,0.65,0.15,0.2
34,22,43,84,0.607142857143,0.441558441558,0.511278195489,0.207547169811,8,7,0.875,1,0.12987012987,1,0.25974025974,0.866666666667,0.337662337662,grid_0.65_0.20_0.15,holdout,77.5,92.5,0.65,0.2,0.15
56,112,139,570,0.333333333333,0.287179487179,0.308539944904,0.1642228739,18,14,0.777777777778,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.65_0.20_0.15,train,77.5,92.5,0.65,0.2,0.15
10,22,13,121,0.3125,0.434782608696,0.363636363636,0.153846153846,2,2,1,0.7,0.304347826087,0.45,0.391304347826,0.333333333333,0.434782608696,grid_0.65_0.20_0.15,validation,77.5,92.5,0.65,0.2,0.15
34,22,43,84,0.607142857143,0.441558441558,0.511278195489,0.207547169811,8,7,0.875,1,0.12987012987,0.8,0.207792207792,0.666666666667,0.25974025974,grid_0.65_0.25_0.10,holdout,80,95,0.65,0.25,0.1
50,123,145,559,0.28901734104,0.25641025641,0.271739130435,0.180351906158,18,14,0.777777777778,1,0.0512820512821,0.8,0.0820512820513,0.533333333333,0.0820512820513,grid_0.65_0.25_0.10,train,80,95,0.65,0.25,0.1
9,24,14,119,0.272727272727,0.391304347826,0.321428571429,0.167832167832,2,2,1,0.5,0.217391304348,0.35,0.304347826087,0.3,0.391304347826,grid_0.65_0.25_0.10,validation,80,95,0.65,0.25,0.1
32,20,45,86,0.615384615385,0.415584415584,0.496124031008,0.188679245283,8,7,0.875,0.7,0.0909090909091,0.7,0.181818181818,0.633333333333,0.246753246753,grid_0.65_0.30_0.05,holdout,85,95,0.65,0.3,0.05
37,101,158,581,0.268115942029,0.189743589744,0.222222222222,0.148093841642,18,14,0.777777777778,0.9,0.0461538461538,0.65,0.0666666666667,0.5,0.0769230769231,grid_0.65_0.30_0.05,train,85,95,0.65,0.3,0.05
7,18,16,125,0.28,0.304347826087,0.291666666667,0.125874125874,2,2,1,0.3,0.130434782609,0.35,0.304347826087,0.266666666667,0.347826086957,grid_0.65_0.30_0.05,validation,85,95,0.65,0.3,0.05
32,22,45,84,0.592592592593,0.415584415584,0.488549618321,0.207547169811,8,7,0.875,0.7,0.0909090909091,0.6,0.155844155844,0.566666666667,0.220779220779,grid_0.65_0.35_0.00,holdout,87.5,95,0.65,0.35,0
28,117,167,565,0.193103448276,0.14358974359,0.164705882353,0.171554252199,18,13,0.722222222222,0.1,0.00512820512821,0.35,0.0358974358974,0.266666666667,0.0410256410256,grid_0.65_0.35_0.00,train,87.5,95,0.65,0.35,0
6,23,17,120,0.206896551724,0.260869565217,0.230769230769,0.160839160839,2,2,1,0.1,0.0434782608696,0.1,0.0869565217391,0.2,0.260869565217,grid_0.65_0.35_0.00,validation,87.5,95,0.65,0.35,0
43,21,34,85,0.671875,0.558441558442,0.609929078014,0.198113207547,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.70_0.00_0.30,holdout,67.5,82.5,0.7,0,0.3
87,106,108,576,0.450777202073,0.446153846154,0.448453608247,0.155425219941,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.70_0.00_0.30,train,67.5,82.5,0.7,0,0.3
13,19,10,124,0.40625,0.565217391304,0.472727272727,0.132867132867,2,2,1,1,0.434782608696,0.6,0.521739130435,0.433333333333,0.565217391304,grid_0.70_0.00_0.30,validation,67.5,82.5,0.7,0,0.3
38,17,39,89,0.690909090909,0.493506493506,0.575757575758,0.160377358491,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.70_0.05_0.25,holdout,72.5,87.5,0.7,0.05,0.25
74,98,121,584,0.43023255814,0.379487179487,0.403269754768,0.143695014663,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.70_0.05_0.25,train,72.5,87.5,0.7,0.05,0.25
12,12,11,131,0.5,0.521739130435,0.510638297872,0.0839160839161,2,2,1,0.9,0.391304347826,0.55,0.478260869565,0.4,0.521739130435,grid_0.70_0.05_0.25,validation,72.5,87.5,0.7,0.05,0.25
39,24,38,82,0.619047619048,0.506493506494,0.557142857143,0.22641509434,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.70_0.10_0.20,holdout,72.5,87.5,0.7,0.1,0.2
73,125,122,557,0.368686868687,0.374358974359,0.371501272265,0.183284457478,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.70_0.10_0.20,train,72.5,87.5,0.7,0.1,0.2
11,25,12,118,0.305555555556,0.478260869565,0.372881355932,0.174825174825,2,2,1,0.8,0.347826086957,0.45,0.391304347826,0.333333333333,0.434782608696,grid_0.70_0.10_0.20,validation,72.5,87.5,0.7,0.1,0.2
38,24,39,82,0.612903225806,0.493506493506,0.546762589928,0.22641509434,8,7,0.875,1,0.12987012987,1,0.25974025974,0.9,0.350649350649,grid_0.70_0.15_0.15,holdout,75,90,0.7,0.15,0.15
66,132,129,550,0.333333333333,0.338461538462,0.335877862595,0.193548387097,18,15,0.833333333333,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.70_0.15_0.15,train,75,90,0.7,0.15,0.15
10,28,13,115,0.263157894737,0.434782608696,0.327868852459,0.195804195804,2,2,1,0.7,0.304347826087,0.4,0.347826086957,0.3,0.391304347826,grid_0.70_0.15_0.15,validation,75,90,0.7,0.15,0.15
33,23,44,83,0.589285714286,0.428571428571,0.496240601504,0.216981132075,8,7,0.875,1,0.12987012987,0.75,0.194805194805,0.8,0.311688311688,grid_0.70_0.20_0.10,holdout,80,95,0.7,0.2,0.1
48,124,147,558,0.279069767442,0.246153846154,0.261580381471,0.181818181818,18,14,0.777777777778,1,0.0512820512821,0.85,0.0871794871795,0.566666666667,0.0871794871795,grid_0.70_0.20_0.10,train,80,95,0.7,0.2,0.1
9,25,14,118,0.264705882353,0.391304347826,0.315789473684,0.174825174825,2,2,1,0.6,0.260869565217,0.35,0.304347826087,0.3,0.391304347826,grid_0.70_0.20_0.10,validation,80,95,0.7,0.2,0.1
31,22,46,84,0.584905660377,0.402597402597,0.476923076923,0.207547169811,8,6,0.75,0.9,0.116883116883,0.7,0.181818181818,0.6,0.233766233766,grid_0.70_0.25_0.05,holdout,85,95,0.7,0.25,0.05
36,114,159,568,0.24,0.184615384615,0.208695652174,0.16715542522,18,14,0.777777777778,1,0.0512820512821,0.65,0.0666666666667,0.5,0.0769230769231,grid_0.70_0.25_0.05,train,85,95,0.7,0.25,0.05
7,22,16,121,0.241379310345,0.304347826087,0.269230769231,0.153846153846,2,2,1,0.3,0.130434782609,0.35,0.304347826087,0.233333333333,0.304347826087,grid_0.70_0.25_0.05,validation,85,95,0.7,0.25,0.05
30,22,47,84,0.576923076923,0.38961038961,0.46511627907,0.207547169811,8,6,0.75,0.7,0.0909090909091,0.6,0.155844155844,0.566666666667,0.220779220779,grid_0.70_0.30_0.00,holdout,87.5,95,0.7,0.3,0
29,121,166,561,0.193333333333,0.148717948718,0.168115942029,0.177419354839,18,12,0.666666666667,0.1,0.00512820512821,0.3,0.0307692307692,0.233333333333,0.0358974358974,grid_0.70_0.30_0.00,train,87.5,95,0.7,0.3,0
6,24,17,119,0.2,0.260869565217,0.22641509434,0.167832167832,2,1,0.5,0.1,0.0434782608696,0.2,0.173913043478,0.2,0.260869565217,grid_0.70_0.30_0.00,validation,87.5,95,0.7,0.3,0
38,19,39,87,0.666666666667,0.493506493506,0.567164179104,0.179245283019,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.75_0.00_0.25,holdout,72.5,87.5,0.75,0,0.25
76,99,119,583,0.434285714286,0.389743589744,0.410810810811,0.145161290323,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.75_0.00_0.25,train,72.5,87.5,0.75,0,0.25
12,14,11,129,0.461538461538,0.521739130435,0.489795918367,0.0979020979021,2,2,1,0.8,0.347826086957,0.5,0.434782608696,0.4,0.521739130435,grid_0.75_0.00_0.25,validation,72.5,87.5,0.75,0,0.25
39,24,38,82,0.619047619048,0.506493506494,0.557142857143,0.22641509434,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.75_0.05_0.20,holdout,72.5,87.5,0.75,0.05,0.2
73,126,122,556,0.366834170854,0.374358974359,0.370558375635,0.184750733138,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.75_0.05_0.20,train,72.5,87.5,0.75,0.05,0.2
11,26,12,117,0.297297297297,0.478260869565,0.366666666667,0.181818181818,2,2,1,0.8,0.347826086957,0.4,0.347826086957,0.333333333333,0.434782608696,grid_0.75_0.05_0.20,validation,72.5,87.5,0.75,0.05,0.2
37,24,40,82,0.606557377049,0.480519480519,0.536231884058,0.22641509434,8,7,0.875,1,0.12987012987,1,0.25974025974,0.9,0.350649350649,grid_0.75_0.10_0.15,holdout,77.5,92.5,0.75,0.1,0.15
60,117,135,565,0.338983050847,0.307692307692,0.322580645161,0.171554252199,18,14,0.777777777778,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.75_0.10_0.15,train,77.5,92.5,0.75,0.1,0.15
9,23,14,120,0.28125,0.391304347826,0.327272727273,0.160839160839,2,2,1,0.7,0.304347826087,0.4,0.347826086957,0.3,0.391304347826,grid_0.75_0.10_0.15,validation,77.5,92.5,0.75,0.1,0.15
35,24,42,82,0.593220338983,0.454545454545,0.514705882353,0.22641509434,8,7,0.875,1,0.12987012987,1,0.25974025974,0.8,0.311688311688,grid_0.75_0.15_0.10,holdout,80,95,0.75,0.15,0.1
48,127,147,555,0.274285714286,0.246153846154,0.259459459459,0.186217008798,18,14,0.777777777778,1,0.0512820512821,0.9,0.0923076923077,0.7,0.107692307692,grid_0.75_0.15_0.10,train,80,95,0.75,0.15,0.1
9,25,14,118,0.264705882353,0.391304347826,0.315789473684,0.174825174825,2,2,1,0.5,0.217391304348,0.4,0.347826086957,0.266666666667,0.347826086957,grid_0.75_0.15_0.10,validation,80,95,0.75,0.15,0.1
31,22,46,84,0.584905660377,0.402597402597,0.476923076923,0.207547169811,8,6,0.75,1,0.12987012987,0.75,0.194805194805,0.633333333333,0.246753246753,grid_0.75_0.20_0.05,holdout,85,95,0.75,0.2,0.05
38,117,157,565,0.245161290323,0.194871794872,0.217142857143,0.171554252199,18,14,0.777777777778,1,0.0512820512821,0.6,0.0615384615385,0.466666666667,0.0717948717949,grid_0.75_0.20_0.05,train,85,95,0.75,0.2,0.05
7,22,16,121,0.241379310345,0.304347826087,0.269230769231,0.153846153846,2,2,1,0.4,0.173913043478,0.3,0.260869565217,0.266666666667,0.347826086957,grid_0.75_0.20_0.05,validation,85,95,0.75,0.2,0.05
31,23,46,83,0.574074074074,0.402597402597,0.473282442748,0.216981132075,8,6,0.75,0.7,0.0909090909091,0.65,0.168831168831,0.566666666667,0.220779220779,grid_0.75_0.25_0.00,holdout,87.5,95,0.75,0.25,0
30,125,165,557,0.193548387097,0.153846153846,0.171428571429,0.183284457478,18,13,0.722222222222,0.1,0.00512820512821,0.2,0.0205128205128,0.233333333333,0.0358974358974,grid_0.75_0.25_0.00,train,87.5,95,0.75,0.25,0
6,26,17,117,0.1875,0.260869565217,0.218181818182,0.181818181818,2,1,0.5,0.1,0.0434782608696,0.2,0.173913043478,0.2,0.260869565217,grid_0.75_0.25_0.00,validation,87.5,95,0.75,0.25,0
39,24,38,82,0.619047619048,0.506493506494,0.557142857143,0.22641509434,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.80_0.00_0.20,holdout,72.5,87.5,0.8,0,0.2
71,130,124,552,0.353233830846,0.364102564103,0.358585858586,0.190615835777,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.80_0.00_0.20,train,72.5,87.5,0.8,0,0.2
11,25,12,118,0.305555555556,0.478260869565,0.372881355932,0.174825174825,2,2,1,0.7,0.304347826087,0.4,0.347826086957,0.3,0.391304347826,grid_0.80_0.00_0.20,validation,72.5,87.5,0.8,0,0.2
37,24,40,82,0.606557377049,0.480519480519,0.536231884058,0.22641509434,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.80_0.05_0.15,holdout,75,90,0.8,0.05,0.15
66,137,129,545,0.325123152709,0.338461538462,0.331658291457,0.200879765396,18,15,0.833333333333,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.80_0.05_0.15,train,75,90,0.8,0.05,0.15
9,28,14,115,0.243243243243,0.391304347826,0.3,0.195804195804,2,2,1,0.7,0.304347826087,0.4,0.347826086957,0.266666666667,0.347826086957,grid_0.80_0.05_0.15,validation,75,90,0.8,0.05,0.15
34,21,43,85,0.618181818182,0.441558441558,0.515151515152,0.198113207547,8,6,0.75,1,0.12987012987,1,0.25974025974,0.8,0.311688311688,grid_0.80_0.10_0.10,holdout,82.5,95,0.8,0.1,0.1
45,114,150,568,0.283018867925,0.230769230769,0.254237288136,0.16715542522,18,14,0.777777777778,1,0.0512820512821,1,0.102564102564,0.766666666667,0.117948717949,grid_0.80_0.10_0.10,train,82.5,95,0.8,0.1,0.1
8,18,15,125,0.307692307692,0.347826086957,0.326530612245,0.125874125874,2,2,1,0.5,0.217391304348,0.35,0.304347826087,0.266666666667,0.347826086957,grid_0.80_0.10_0.10,validation,82.5,95,0.8,0.1,0.1
31,23,46,83,0.574074074074,0.402597402597,0.473282442748,0.216981132075,8,6,0.75,1,0.12987012987,0.75,0.194805194805,0.7,0.272727272727,grid_0.80_0.15_0.05,holdout,85,95,0.8,0.15,0.05
37,120,158,562,0.235668789809,0.189743589744,0.210227272727,0.175953079179,18,14,0.777777777778,1,0.0512820512821,0.65,0.0666666666667,0.433333333333,0.0666666666667,grid_0.80_0.15_0.05,train,85,95,0.8,0.15,0.05
8,25,15,118,0.242424242424,0.347826086957,0.285714285714,0.174825174825,2,2,1,0.5,0.217391304348,0.25,0.217391304348,0.266666666667,0.347826086957,grid_0.80_0.15_0.05,validation,85,95,0.8,0.15,0.05
31,24,46,82,0.563636363636,0.402597402597,0.469696969697,0.22641509434,8,6,0.75,0.7,0.0909090909091,0.65,0.168831168831,0.566666666667,0.220779220779,grid_0.80_0.20_-0.00,holdout,87.5,95,0.8,0.2,-0
31,127,164,555,0.196202531646,0.158974358974,0.175637393768,0.186217008798,18,13,0.722222222222,0.1,0.00512820512821,0.1,0.0102564102564,0.2,0.0307692307692,grid_0.80_0.20_-0.00,train,87.5,95,0.8,0.2,-0
6,26,17,117,0.1875,0.260869565217,0.218181818182,0.181818181818,2,1,0.5,0.1,0.0434782608696,0.25,0.217391304348,0.2,0.260869565217,grid_0.80_0.20_-0.00,validation,87.5,95,0.8,0.2,-0
38,25,39,81,0.603174603175,0.493506493506,0.542857142857,0.235849056604,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.85_0.00_0.15,holdout,75,90,0.85,0,0.15
66,141,129,541,0.31884057971,0.338461538462,0.328358208955,0.206744868035,18,15,0.833333333333,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.85_0.00_0.15,train,75,90,0.85,0,0.15
9,28,14,115,0.243243243243,0.391304347826,0.3,0.195804195804,2,2,1,0.6,0.260869565217,0.35,0.304347826087,0.266666666667,0.347826086957,grid_0.85_0.00_0.15,validation,75,90,0.85,0,0.15
34,22,43,84,0.607142857143,0.441558441558,0.511278195489,0.207547169811,8,6,0.75,1,0.12987012987,1,0.25974025974,0.866666666667,0.337662337662,grid_0.85_0.05_0.10,holdout,82.5,95,0.85,0.05,0.1
47,115,148,567,0.29012345679,0.241025641026,0.263305322129,0.16862170088,18,14,0.777777777778,1,0.0512820512821,1,0.102564102564,0.833333333333,0.128205128205,grid_0.85_0.05_0.10,train,82.5,95,0.85,0.05,0.1
8,21,15,122,0.275862068966,0.347826086957,0.307692307692,0.146853146853,2,2,1,0.5,0.217391304348,0.35,0.304347826087,0.266666666667,0.347826086957,grid_0.85_0.05_0.10,validation,82.5,95,0.85,0.05,0.1
34,24,43,82,0.586206896552,0.441558441558,0.503703703704,0.22641509434,8,6,0.75,1,0.12987012987,0.8,0.207792207792,0.766666666667,0.298701298701,grid_0.85_0.10_0.05,holdout,85,95,0.85,0.1,0.05
36,120,159,562,0.230769230769,0.184615384615,0.205128205128,0.175953079179,18,14,0.777777777778,1,0.0512820512821,0.65,0.0666666666667,0.466666666667,0.0717948717949,grid_0.85_0.10_0.05,train,85,95,0.85,0.1,0.05
7,23,16,120,0.233333333333,0.304347826087,0.264150943396,0.160839160839,2,1,0.5,0.5,0.217391304348,0.25,0.217391304348,0.233333333333,0.304347826087,grid_0.85_0.10_0.05,validation,85,95,0.85,0.1,0.05
31,24,46,82,0.563636363636,0.402597402597,0.469696969697,0.22641509434,8,6,0.75,0.6,0.0779220779221,0.7,0.181818181818,0.566666666667,0.220779220779,grid_0.85_0.15_0.00,holdout,87.5,95,0.85,0.15,0
33,128,162,554,0.204968944099,0.169230769231,0.185393258427,0.187683284457,18,13,0.722222222222,0.1,0.00512820512821,0.05,0.00512820512821,0.166666666667,0.025641025641,grid_0.85_0.15_0.00,train,87.5,95,0.85,0.15,0
7,25,16,118,0.21875,0.304347826087,0.254545454545,0.174825174825,2,1,0.5,0.2,0.0869565217391,0.25,0.217391304348,0.166666666667,0.217391304348,grid_0.85_0.15_0.00,validation,87.5,95,0.85,0.15,0
35,22,42,84,0.614035087719,0.454545454545,0.522388059701,0.207547169811,8,7,0.875,1,0.12987012987,1,0.25974025974,0.9,0.350649350649,grid_0.90_0.00_0.10,holdout,82.5,95,0.9,0,0.1
49,118,146,564,0.293413173653,0.251282051282,0.270718232044,0.173020527859,18,14,0.777777777778,1,0.0512820512821,1,0.102564102564,0.9,0.138461538462,grid_0.90_0.00_0.10,train,82.5,95,0.9,0,0.1
8,21,15,122,0.275862068966,0.347826086957,0.307692307692,0.146853146853,2,2,1,0.5,0.217391304348,0.3,0.260869565217,0.266666666667,0.347826086957,grid_0.90_0.00_0.10,validation,82.5,95,0.9,0,0.1
34,24,43,82,0.586206896552,0.441558441558,0.503703703704,0.22641509434,8,6,0.75,1,0.12987012987,1,0.25974025974,0.766666666667,0.298701298701,grid_0.90_0.05_0.05,holdout,85,95,0.9,0.05,0.05
40,122,155,560,0.246913580247,0.205128205128,0.224089635854,0.178885630499,18,14,0.777777777778,1,0.0512820512821,0.65,0.0666666666667,0.5,0.0769230769231,grid_0.90_0.05_0.05,train,85,95,0.9,0.05,0.05
7,24,16,119,0.225806451613,0.304347826087,0.259259259259,0.167832167832,2,1,0.5,0.5,0.217391304348,0.25,0.217391304348,0.233333333333,0.304347826087,grid_0.90_0.05_0.05,validation,85,95,0.9,0.05,0.05
33,24,44,82,0.578947368421,0.428571428571,0.492537313433,0.22641509434,8,5,0.625,0.6,0.0779220779221,0.7,0.181818181818,0.6,0.233766233766,grid_0.90_0.10_-0.00,holdout,87.5,95,0.9,0.1,-0
33,130,162,552,0.20245398773,0.169230769231,0.184357541899,0.190615835777,18,13,0.722222222222,0.1,0.00512820512821,0.05,0.00512820512821,0.0666666666667,0.0102564102564,grid_0.90_0.10_-0.00,train,87.5,95,0.9,0.1,-0
6,26,17,117,0.1875,0.260869565217,0.218181818182,0.181818181818,2,1,0.5,0.4,0.173913043478,0.25,0.217391304348,0.2,0.260869565217,grid_0.90_0.10_-0.00,validation,87.5,95,0.9,0.1,-0
33,21,44,85,0.611111111111,0.428571428571,0.503816793893,0.198113207547,8,5,0.625,1,0.12987012987,1,0.25974025974,0.833333333333,0.324675324675,grid_0.95_0.00_0.05,holdout,87.5,95,0.95,0,0.05
36,110,159,572,0.246575342466,0.184615384615,0.211143695015,0.161290322581,18,12,0.666666666667,1,0.0512820512821,0.6,0.0615384615385,0.566666666667,0.0871794871795,grid_0.95_0.00_0.05,train,87.5,95,0.95,0,0.05
6,20,17,123,0.230769230769,0.260869565217,0.244897959184,0.13986013986,2,1,0.5,0.5,0.217391304348,0.3,0.260869565217,0.2,0.260869565217,grid_0.95_0.00_0.05,validation,87.5,95,0.95,0,0.05
33,23,44,83,0.589285714286,0.428571428571,0.496240601504,0.216981132075,8,5,0.625,0.6,0.0779220779221,0.65,0.168831168831,0.7,0.272727272727,grid_0.95_0.05_0.00,holdout,90,95,0.95,0.05,0
