candidate_id,split,n_estimators,max_samples,max_features,bootstrap,threshold_quantile,threshold_value,roc_auc,average_precision,precision,recall,f1,false_positive_rate,predicted_positive_count,true_positive_count,false_positive_count,positive_count,row_count
10,validation,800,auto,1.0,True,0.92,0.5065041470846475,0.6258948023653905,0.47278319774093086,1.0,0.01680672268907563,0.03305785123966942,0.0,2,2,0,119,362
10,holdout,800,auto,1.0,True,0.92,0.5065041470846475,0.7023881542937804,0.660764441432402,1.0,0.18045112781954886,0.3057324840764331,0.0,24,24,0,133,394
11,validation,200,0.65,0.75,True,0.92,0.5042480115530406,0.6709893834076841,0.464261553220094,0.5,0.025210084033613446,0.048,0.012345679012345678,6,3,3,119,362
11,holdout,200,0.65,0.75,True,0.92,0.5042480115530406,0.6955031256301674,0.666292199079794,0.8648648648648649,0.24060150375939848,0.3764705882352941,0.019157088122605363,37,32,5,133,394
12,validation,800,0.65,0.65,False,0.98,0.513919217229832,0.6387937891205864,0.48367433662121834,0.0,0.0,0.0,0.0,0,0,0,119,362
12,holdout,800,0.65,0.65,False,0.98,0.513919217229832,0.7110880649900613,0.6770183518675501,1.0,0.16541353383458646,0.2838709677419355,0.0,22,22,0,133,394
13,validation,500,0.65,0.65,True,0.92,0.5125934335558433,0.6415949095687657,0.465615895763074,1.0,0.025210084033613446,0.04918032786885246,0.0,3,3,0,119,362
13,holdout,500,0.65,0.65,True,0.92,0.5125934335558433,0.7004868493071759,0.6485976993845812,1.0,0.18796992481203006,0.31645569620253167,0.0,25,25,0,133,394
14,validation,200,auto,1.0,True,0.9,0.5019477840709277,0.6547705501953868,0.48968131096554945,1.0,0.008403361344537815,0.016666666666666666,0.0,1,1,0,119,362
14,holdout,200,auto,1.0,True,0.9,0.5019477840709277,0.6926511681502607,0.6562718664826972,0.9642857142857143,0.20300751879699247,0.33540372670807456,0.0038314176245210726,28,27,1,133,394
15,validation,200,auto,1.0,False,0.98,0.5289901900289956,0.6012034443406993,0.4547981304571489,0.0,0.0,0.0,0.0,0,0,0,119,362
15,holdout,200,auto,1.0,False,0.98,0.5289901900289956,0.7050672658658139,0.6936789847027481,1.0,0.13533834586466165,0.23841059602649006,0.0,18,18,0,133,394
16,validation,200,0.65,0.9,True,0.9,0.5068948390556266,0.6439464674758792,0.46235226381659983,0.5,0.01680672268907563,0.032520325203252036,0.00823045267489712,4,2,2,119,362
16,holdout,200,0.65,0.9,True,0.9,0.5068948390556266,0.6860254083484574,0.6494530959994026,0.9629629629629629,0.19548872180451127,0.325,0.0038314176245210726,27,26,1,133,394
17,validation,300,0.5,0.65,True,0.99,0.5465143137865883,0.622021648165439,0.4654427739701099,0.0,0.0,0.0,0.0,0,0,0,119,362
17,holdout,300,0.5,0.65,True,0.99,0.5465143137865883,0.7050096505631895,0.6692227817861285,1.0,0.13533834586466165,0.23841059602649006,0.0,18,18,0,133,394
18,validation,300,0.5,1.0,False,0.85,0.4693015936792499,0.6668741570702355,0.5327841776436635,0.68,0.2857142857142857,0.40236686390532544,0.06584362139917696,50,34,16,119,362
18,holdout,300,0.5,1.0,False,0.85,0.4693015936792499,0.719298245614035,0.706292536625881,0.8709677419354839,0.40601503759398494,0.5538461538461539,0.03065134099616858,62,54,8,133,394
19,validation,500,1.0,0.9,True,0.98,0.5408040078948478,0.6653179790434693,0.48633132309797966,0.0,0.0,0.0,0.0,0,0,0,119,362
19,holdout,500,1.0,0.9,True,0.98,0.5408040078948478,0.7023593466424682,0.6660238137209589,1.0,0.16541353383458646,0.2838709677419355,0.0,22,22,0,133,394
20,validation,800,0.65,0.9,False,0.85,0.4684480509070514,0.650586160390082,0.46898386289751026,0.5416666666666666,0.2184873949579832,0.31137724550898205,0.09053497942386832,48,26,22,119,362
20,holdout,800,0.65,0.9,False,0.85,0.4684480509070514,0.7023593466424682,0.671825889669435,0.75,0.3609022556390977,0.4873096446700508,0.06130268199233716,64,48,16,133,394
21,validation,200,auto,0.9,True,0.98,0.5343396544355848,0.6264135283743126,0.4344282511459643,0.0,0.0,0.0,0.0,0,0,0,119,362
21,holdout,200,auto,0.9,True,0.98,0.5343396544355848,0.6961945092616598,0.6374582374622375,1.0,0.13533834586466165,0.23841059602649006,0.0,18,18,0,133,394
22,validation,800,0.5,0.75,False,0.88,0.47814367223610144,0.6501711795829443,0.4950451181744291,0.6896551724137931,0.16806722689075632,0.2702702702702703,0.037037037037037035,29,20,9,119,362
22,holdout,800,0.5,0.75,False,0.88,0.47814367223610144,0.7135367153515974,0.6986153035242326,0.8863636363636364,0.2932330827067669,0.4406779661016949,0.019157088122605363,44,39,5,133,394
23,validation,300,auto,1.0,False,0.88,0.48483637470604446,0.6127537434726977,0.46715291957309,0.8181818181818182,0.07563025210084033,0.13846153846153847,0.00823045267489712,11,9,2,119,362
23,holdout,300,auto,1.0,False,0.88,0.48483637470604446,0.7152363667790166,0.6929799703112345,0.9512195121951219,0.2932330827067669,0.4482758620689655,0.007662835249042145,41,39,2,133,394
24,validation,800,1.0,0.5,False,0.85,0.4604721933130435,0.6442577030812324,0.4748549182631541,0.5454545454545454,0.3025210084033613,0.3891891891891892,0.12345679012345678,66,36,30,119,362
24,holdout,800,1.0,0.5,False,0.85,0.4604721933130435,0.7061619566156772,0.6903520637692068,0.7435897435897436,0.43609022556390975,0.5497630331753555,0.07662835249042145,78,58,20,133,394
25,validation,500,0.65,0.65,False,0.98,0.5129000031114697,0.633191548224228,0.4709358596787289,1.0,0.008403361344537815,0.016666666666666666,0.0,1,1,0,119,362
25,holdout,500,0.65,0.65,False,0.98,0.5129000031114697,0.707054993806355,0.6768630842812366,1.0,0.17293233082706766,0.2948717948717949,0.0,23,23,0,133,394
26,validation,300,0.5,0.75,False,0.92,0.4928865081367399,0.6376871736348861,0.49603354474267347,0.75,0.025210084033613446,0.04878048780487805,0.00411522633744856,4,3,1,119,362
26,holdout,300,0.5,0.75,False,0.92,0.4928865081367399,0.7092443753060812,0.6838580630932144,0.9655172413793104,0.21052631578947367,0.345679012345679,0.0038314176245210726,29,28,1,133,394
27,validation,500,0.8,0.5,True,0.9,0.5039699660881857,0.624753605145762,0.4749902100265072,0.8571428571428571,0.05042016806722689,0.09523809523809523,0.00411522633744856,7,6,1,119,362
27,holdout,500,0.8,0.5,True,0.9,0.5039699660881857,0.7131334082332268,0.682002058435899,0.918918918918919,0.2556390977443609,0.4,0.011494252873563218,37,34,3,133,394
28,validation,800,0.65,0.65,False,0.9,0.4784913189187514,0.6387937891205864,0.48367433662121834,0.6111111111111112,0.09243697478991597,0.16058394160583941,0.02880658436213992,18,11,7,119,362
28,holdout,800,0.65,0.65,False,0.9,0.4784913189187514,0.7110880649900613,0.6770183518675501,0.9230769230769231,0.2706766917293233,0.4186046511627907,0.011494252873563218,39,36,3,133,394
29,validation,300,0.8,0.5,True,0.9,0.5029962816068154,0.6086730988691773,0.4659665784410569,0.75,0.05042016806722689,0.09448818897637795,0.00823045267489712,8,6,2,119,362
29,holdout,300,0.8,0.5,True,0.9,0.5029962816068154,0.7062195719183014,0.6844535360758658,0.9487179487179487,0.2781954887218045,0.43023255813953487,0.007662835249042145,39,37,2,133,394
30,validation,200,auto,0.5,True,0.99,0.5492458410007952,0.6030016945049624,0.4220160809296041,0.0,0.0,0.0,0.0,0,0,0,119,362
30,holdout,200,auto,0.5,True,0.99,0.5492458410007952,0.7158125198052603,0.6801284848037045,1.0,0.11278195488721804,0.20270270270270271,0.0,15,15,0,133,394
31,validation,200,1.0,0.9,False,0.95,0.4889504940037582,0.6211225230833073,0.40967189031818046,1.0,0.008403361344537815,0.016666666666666666,0.0,1,1,0,119,362
31,holdout,200,1.0,0.9,False,0.95,0.4889504940037582,0.6881283668942471,0.6294363429840429,1.0,0.20300751879699247,0.3375,0.0,27,27,0,133,394
32,validation,500,0.65,0.65,True,0.95,0.5214839901776921,0.6415949095687657,0.465615895763074,1.0,0.008403361344537815,0.016666666666666666,0.0,1,1,0,119,362
32,holdout,500,0.65,0.65,True,0.95,0.5214839901776921,0.7004868493071759,0.6485976993845812,1.0,0.17293233082706766,0.2948717948717949,0.0,23,23,0,133,394
33,validation,300,1.0,1.0,True,0.92,0.511523137184014,0.66251685859529,0.5181937459830952,0.8571428571428571,0.05042016806722689,0.09523809523809523,0.00411522633744856,7,6,1,119,362
33,holdout,300,1.0,1.0,True,0.92,0.511523137184014,0.7066228790366722,0.673393510853783,0.9487179487179487,0.2781954887218045,0.43023255813953487,0.007662835249042145,39,37,2,133,394
34,validation,200,1.0,0.75,True,0.92,0.5130618398200889,0.6355776878652695,0.462954386952378,0.625,0.04201680672268908,0.07874015748031496,0.012345679012345678,8,5,3,119,362
34,holdout,200,1.0,0.75,True,0.92,0.5130618398200889,0.7112897185492466,0.7009257627261749,0.8857142857142857,0.23308270676691728,0.36904761904761907,0.01532567049808429,35,31,4,133,394
35,validation,300,0.5,0.65,False,0.99,0.5257378742742655,0.5594287097555072,0.4467062136534255,1.0,0.008403361344537815,0.016666666666666666,0.0,1,1,0,119,362
35,holdout,300,0.5,0.65,False,0.99,0.5257378742742655,0.7122403710425489,0.6988857887866184,1.0,0.13533834586466165,0.23841059602649006,0.0,18,18,0,133,394
36,validation,300,1.0,1.0,False,0.92,0.48610717427779704,0.6399004046062869,0.4954148667123538,1.0,0.03361344537815126,0.06504065040650407,0.0,4,4,0,119,362
36,holdout,300,1.0,1.0,False,0.92,0.48610717427779704,0.7173969406274306,0.6866443993508027,1.0,0.21804511278195488,0.35802469135802467,0.0,29,29,0,133,394
37,validation,200,0.65,0.9,True,0.85,0.4905232096641802,0.6439464674758792,0.46235226381659983,0.6363636363636364,0.11764705882352941,0.19858156028368795,0.03292181069958848,22,14,8,119,362
37,holdout,200,0.65,0.9,True,0.85,0.4905232096641802,0.6860254083484574,0.6494530959994026,0.8043478260869565,0.2781954887218045,0.4134078212290503,0.034482758620689655,46,37,9,133,394
38,validation,500,0.5,0.5,True,0.88,0.493267833148364,0.5856416640730366,0.40742102358086696,0.45454545454545453,0.04201680672268908,0.07692307692307693,0.024691358024691357,11,5,6,119,362
38,holdout,500,0.5,0.5,True,0.88,0.493267833148364,0.7178002477458012,0.695817592890857,0.9069767441860465,0.2932330827067669,0.4431818181818182,0.01532567049808429,43,39,4,133,394
39,validation,200,0.65,1.0,False,0.9,0.4807643483068882,0.6624131133935056,0.4718265399992059,0.6666666666666666,0.05042016806722689,0.09375,0.012345679012345678,9,6,3,119,362
39,holdout,200,0.65,1.0,False,0.9,0.4807643483068882,0.6978941606890788,0.6767473693307899,0.9411764705882353,0.24060150375939848,0.38323353293413176,0.007662835249042145,34,32,2,133,394
40,validation,500,auto,0.75,True,0.85,0.4873813627978417,0.6225749559082893,0.49083895837570996,0.7777777777777778,0.058823529411764705,0.109375,0.00823045267489712,9,7,2,119,362
40,holdout,500,auto,0.75,True,0.85,0.4873813627978417,0.712874139371417,0.6612720863845863,0.9142857142857143,0.24060150375939848,0.38095238095238093,0.011494252873563218,35,32,3,133,394
41,validation,500,auto,0.5,False,0.95,0.5118975633781457,0.6040045647888785,0.4409712152101784,0.0,0.0,0.0,0.0,0,0,0,119,362
41,holdout,500,auto,0.5,False,0.95,0.5118975633781457,0.7105119119638176,0.6692509343173694,1.0,0.16541353383458646,0.2838709677419355,0.0,22,22,0,133,394
42,validation,800,0.65,0.9,False,0.95,0.5003588185551565,0.650586160390082,0.46898386289751026,1.0,0.008403361344537815,0.016666666666666666,0.0,1,1,0,119,362
42,holdout,800,0.65,0.9,False,0.95,0.5003588185551565,0.7023593466424682,0.671825889669435,1.0,0.18045112781954886,0.3057324840764331,0.0,24,24,0,133,394
43,validation,300,0.65,0.9,True,0.9,0.5016691506246345,0.6352664522599163,0.4480600147100172,0.75,0.025210084033613446,0.04878048780487805,0.00411522633744856,4,3,1,119,362
43,holdout,300,0.65,0.9,True,0.9,0.5016691506246345,0.6891078270388614,0.6491987867823122,0.967741935483871,0.22556390977443608,0.36585365853658536,0.0038314176245210726,31,30,1,133,394
44,validation,200,0.5,0.65,False,0.95,0.4976130622774869,0.5692845039250268,0.4386952923261402,0.8571428571428571,0.05042016806722689,0.09523809523809523,0.00411522633744856,7,6,1,119,362
44,holdout,200,0.5,0.65,False,0.95,0.4976130622774869,0.7154668279895141,0.7054183470046751,0.96875,0.23308270676691728,0.37575757575757573,0.0038314176245210726,32,31,1,133,394
45,validation,500,0.8,0.75,False,0.9,0.4776382746611393,0.6233703357886364,0.45698948221309194,0.6666666666666666,0.05042016806722689,0.09375,0.012345679012345678,9,6,3,119,362
45,holdout,500,0.8,0.75,False,0.9,0.4776382746611393,0.7207386281796445,0.6959838281994934,0.9148936170212766,0.3233082706766917,0.4777777777777778,0.01532567049808429,47,43,4,133,394
46,validation,800,auto,0.9,False,0.99,0.5395668218632516,0.6191513642494034,0.4203650835523203,0.0,0.0,0.0,0.0,0,0,0,119,362
46,holdout,800,auto,0.9,False,0.99,0.5395668218632516,0.7079768386483449,0.6778347094135004,1.0,0.11278195488721804,0.20270270270270271,0.0,15,15,0,133,394
47,validation,200,0.8,0.9,False,0.92,0.4909458335482864,0.6559117474150153,0.4981467479118551,1.0,0.01680672268907563,0.03305785123966942,0.0,2,2,0,119,362
47,holdout,200,0.8,0.9,False,0.92,0.4909458335482864,0.6913836314925244,0.6410590130230904,1.0,0.19548872180451127,0.3270440251572327,0.0,26,26,0,133,394
48,validation,500,0.5,0.5,False,0.98,0.5199812946658501,0.6286267593457137,0.4581262769339949,0.0,0.0,0.0,0.0,0,0,0,119,362
48,holdout,500,0.5,0.5,False,0.98,0.5199812946658501,0.7150635208711433,0.6771913855984767,1.0,0.15789473684210525,0.2727272727272727,0.0,21,21,0,133,394
49,validation,200,0.65,0.65,True,0.85,0.4865040644485206,0.5768579036552892,0.42737033773392047,0.4634146341463415,0.15966386554621848,0.2375,0.09053497942386832,41,19,22,119,362
49,holdout,200,0.65,0.65,True,0.85,0.4865040644485206,0.7013510788465416,0.6442185825861696,0.7049180327868853,0.3233082706766917,0.44329896907216493,0.06896551724137931,61,43,18,133,394
50,validation,800,0.5,0.5,True,0.92,0.5093887647879469,0.6034858387799564,0.4387822885287007,0.0,0.0,0.0,0.0,0,0,0,119,362
50,holdout,800,0.5,0.5,True,0.92,0.5093887647879469,0.7072278397142281,0.6814781664793805,1.0,0.18045112781954886,0.3057324840764331,0.0,24,24,0,133,394
51,validation,300,0.8,0.75,True,0.98,0.5393819304838444,0.6132033060137635,0.41824873895578774,0.0,0.0,0.0,0.0,0,0,0,119,362
51,holdout,300,0.8,0.75,True,0.98,0.5393819304838444,0.7149194826145824,0.679788560721147,1.0,0.16541353383458646,0.2838709677419355,0.0,22,22,0,133,394
52,validation,800,0.8,0.65,True,0.99,0.5438385337615749,0.6258256388975343,0.48183276535814984,0.0,0.0,0.0,0.0,0,0,0,119,362
52,holdout,800,0.8,0.65,True,0.99,0.5438385337615749,0.7122403710425489,0.6806458675123799,1.0,0.15789473684210525,0.2727272727272727,0.0,21,21,0,133,394
53,validation,800,0.8,0.5,False,0.99,0.5216103744832112,0.6341944185081441,0.465260110359785,0.0,0.0,0.0,0.0,0,0,0,119,362
53,holdout,800,0.8,0.5,False,0.99,0.5216103744832112,0.7163598651801919,0.6904215283203788,1.0,0.15789473684210525,0.2727272727272727,0.0,21,21,0,133,394
54,validation,500,auto,0.75,True,0.98,0.5367344670350829,0.6225749559082893,0.49083895837570996,0.0,0.0,0.0,0.0,0,0,0,119,362
54,holdout,500,auto,0.75,True,0.98,0.5367344670350829,0.712874139371417,0.6612720863845863,1.0,0.13533834586466165,0.23841059602649006,0.0,18,18,0,133,394
55,validation,800,0.5,1.0,False,0.99,0.5267271006398695,0.6420790538437599,0.5050202355067146,0.0,0.0,0.0,0.0,0,0,0,119,362
55,holdout,800,0.5,1.0,False,0.99,0.5267271006398695,0.7106271425690663,0.6803917360251021,1.0,0.14285714285714285,0.25,0.0,19,19,0,133,394
56,validation,300,auto,0.9,False,0.88,0.4864004395048699,0.6559809108828717,0.4394799595388573,0.625,0.04201680672268908,0.07874015748031496,0.012345679012345678,8,5,3,119,362
56,holdout,300,auto,0.9,False,0.88,0.4864004395048699,0.6883300204534324,0.647974177528901,0.9166666666666666,0.24812030075187969,0.3905325443786982,0.011494252873563218,36,33,3,133,394
57,validation,200,0.65,0.5,False,0.9,0.47651927959723117,0.6132378877476916,0.44101848455880377,0.5,0.08403361344537816,0.14388489208633093,0.0411522633744856,20,10,10,119,362
57,holdout,200,0.65,0.5,False,0.9,0.47651927959723117,0.7123844092991098,0.6975397716912651,0.8571428571428571,0.3157894736842105,0.46153846153846156,0.02681992337164751,49,42,7,133,394
58,validation,200,0.5,0.65,True,0.9,0.5061320881246967,0.6382404813777363,0.476925359388411,0.8571428571428571,0.05042016806722689,0.09523809523809523,0.00411522633744856,7,6,1,119,362
58,holdout,200,0.5,0.65,True,0.9,0.5061320881246967,0.7069397632011063,0.6591385431767248,0.967741935483871,0.22556390977443608,0.36585365853658536,0.0038314176245210726,31,30,1,133,394
59,validation,800,1.0,0.65,True,0.92,0.5148539431104298,0.6348860531867069,0.4720486154196689,1.0,0.03361344537815126,0.06504065040650407,0.0,4,4,0,119,362
59,holdout,800,1.0,0.65,True,0.92,0.5148539431104298,0.7121251404373,0.6864599497732939,0.9666666666666667,0.21804511278195488,0.3558282208588957,0.0038314176245210726,30,29,1,133,394
60,validation,300,0.5,0.9,False,0.95,0.497531338636037,0.6333990386277968,0.40943883996157726,1.0,0.008403361344537815,0.016666666666666666,0.0,1,1,0,119,362
60,holdout,300,0.5,0.9,False,0.95,0.497531338636037,0.703223576181834,0.6780448022047297,1.0,0.18796992481203006,0.31645569620253167,0.0,25,25,0,133,394
61,validation,300,0.8,0.75,False,0.95,0.49639215063048703,0.6150707196458831,0.43568436606518834,0.0,0.0,0.0,0.0,0,0,0,119,362
61,holdout,300,0.8,0.75,False,0.95,0.49639215063048703,0.7247428917120387,0.6943982495999971,1.0,0.21804511278195488,0.35802469135802467,0.0,29,29,0,133,394
62,validation,200,0.65,0.65,True,0.9,0.5032258483962609,0.5768579036552892,0.42737033773392047,0.7777777777777778,0.058823529411764705,0.109375,0.00823045267489712,9,7,2,119,362
62,holdout,200,0.65,0.65,True,0.9,0.5032258483962609,0.7013510788465416,0.6442185825861696,0.96875,0.23308270676691728,0.37575757575757573,0.0038314176245210726,32,31,1,133,394
63,validation,200,0.65,1.0,True,0.92,0.5119973377364826,0.6660441954559602,0.46289063872976904,1.0,0.008403361344537815,0.016666666666666666,0.0,1,1,0,119,362
63,holdout,200,0.65,1.0,True,0.92,0.5119973377364826,0.7025033848990292,0.6601435320508678,0.9259259259259259,0.18796992481203006,0.3125,0.007662835249042145,27,25,2,133,394
64,validation,500,0.8,0.65,False,0.95,0.49797321297633285,0.6344019089117128,0.47947079751759625,1.0,0.008403361344537815,0.016666666666666666,0.0,1,1,0,119,362
64,holdout,500,0.8,0.65,False,0.95,0.49797321297633285,0.7191253997061618,0.6990107168227219,1.0,0.17293233082706766,0.2948717948717949,0.0,23,23,0,133,394
65,validation,800,0.8,0.75,True,0.99,0.549761830369388,0.6360618321402635,0.45522837321167386,0.0,0.0,0.0,0.0,0,0,0,119,362
65,holdout,800,0.8,0.75,True,0.99,0.549761830369388,0.7118370639241782,0.6886779111470758,1.0,0.15037593984962405,0.26143790849673204,0.0,20,20,0,133,394
66,validation,500,auto,0.9,False,0.98,0.5348314165188736,0.6289379949510668,0.4165621837581883,0.0,0.0,0.0,0.0,0,0,0,119,362
66,holdout,500,auto,0.9,False,0.98,0.5348314165188736,0.7046351510961311,0.6730957936636635,1.0,0.12030075187969924,0.21476510067114093,0.0,16,16,0,133,394
67,validation,200,1.0,0.9,True,0.95,0.5201689271212672,0.6831621537503889,0.5194130078733277,1.0,0.03361344537815126,0.06504065040650407,0.0,4,4,0,119,362
67,holdout,200,1.0,0.9,True,0.95,0.5201689271212672,0.6986143519718837,0.6581547290039431,1.0,0.19548872180451127,0.3270440251572327,0.0,26,26,0,133,394
68,validation,500,auto,1.0,False,0.9,0.4916518763333067,0.6025867136978248,0.44016733482760795,1.0,0.025210084033613446,0.04918032786885246,0.0,3,3,0,119,362
68,holdout,500,auto,1.0,False,0.9,0.4916518763333067,0.7074006856221013,0.679088041651137,1.0,0.22556390977443608,0.36809815950920244,0.0,30,30,0,133,394
69,validation,500,auto,0.65,True,0.99,0.5442339022210319,0.610090949960231,0.4515763705597706,0.0,0.0,0.0,0.0,0,0,0,119,362
69,holdout,500,auto,0.65,True,0.99,0.5442339022210319,0.6976636994785814,0.6575382293470724,1.0,0.12030075187969924,0.21476510067114093,0.0,16,16,0,133,394
70,validation,300,0.5,0.5,True,0.9,0.4990867195276164,0.5903447798872635,0.4074158060475337,0.5,0.03361344537815126,0.06299212598425197,0.01646090534979424,8,4,4,119,362
