candidate_id,split,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,class_weight,row_count,accuracy,macro_f1,weighted_f1,top2_accuracy,bucket_distance_mae
163,holdout,240,0.06,15,4,20,0.85,1.0,0.0,5.0,balanced,86,0.6511627906976745,0.4412671712924026,0.6430066305474603,0.9651162790697675,0.38372093023255816
164,validation,180,0.015,63,5,20,0.7,0.85,0.0,1.0,balanced,143,0.4125874125874126,0.3064719892306099,0.3609999196206093,0.7902097902097902,0.7482517482517482
164,holdout,180,0.015,63,5,20,0.7,0.85,0.0,1.0,balanced,86,0.686046511627907,0.4652096759129541,0.6769663836525116,0.9651162790697675,0.3488372093023256
165,validation,450,0.015,15,4,45,0.7,0.85,0.5,2.0,,143,0.46153846153846156,0.3339430253337538,0.4158649297722145,0.7902097902097902,0.6363636363636364
165,holdout,450,0.015,15,4,45,0.7,0.85,0.5,2.0,,86,0.6511627906976745,0.4395604395604396,0.6429849220546895,0.9651162790697675,0.38372093023255816
166,validation,450,0.015,7,4,20,0.7,1.0,0.5,1.0,balanced,143,0.4195804195804196,0.31313131313131315,0.37857596948506045,0.7902097902097902,0.7272727272727273
166,holdout,450,0.015,7,4,20,0.7,1.0,0.5,1.0,balanced,86,0.6162790697674418,0.41807116104868913,0.6049124640710739,0.9651162790697675,0.4186046511627907
167,validation,120,0.015,7,3,10,0.85,0.7,0.1,1.0,,143,0.48951048951048953,0.291690159752987,0.4001171603265844,0.7902097902097902,0.5664335664335665
167,holdout,120,0.015,7,3,10,0.85,0.7,0.1,1.0,,86,0.686046511627907,0.42788982867057035,0.64231135858135,0.9651162790697675,0.3488372093023256
168,validation,450,0.04,7,5,30,1.0,0.85,0.0,1.0,,143,0.45454545454545453,0.33659570997471655,0.4142128974524375,0.7902097902097902,0.6853146853146853
168,holdout,450,0.04,7,5,30,1.0,0.85,0.0,1.0,,86,0.6627906976744186,0.44692264257481645,0.654104237521831,0.9651162790697675,0.37209302325581395
169,validation,240,0.025,63,4,10,1.0,0.85,0.0,5.0,,143,0.4755244755244755,0.34337899543378997,0.4351757831209886,0.7902097902097902,0.6713286713286714
169,holdout,240,0.025,63,4,10,1.0,0.85,0.0,5.0,,86,0.627906976744186,0.407936507936508,0.6074750830564783,0.9651162790697675,0.4069767441860465
170,validation,320,0.04,63,4,5,1.0,1.0,0.5,1.0,balanced,143,0.46153846153846156,0.3405228758169934,0.42258329905388736,0.7902097902097902,0.6853146853146853
170,holdout,320,0.04,63,4,5,1.0,1.0,0.5,1.0,balanced,86,0.6046511627906976,0.4064327485380117,0.5970012239902082,0.9651162790697675,0.43023255813953487
171,validation,120,0.015,31,4,20,0.7,1.0,0.1,1.0,,143,0.5104895104895105,0.331028522039758,0.43859511275241614,0.7902097902097902,0.5874125874125874
171,holdout,120,0.015,31,4,20,0.7,1.0,0.1,1.0,,86,0.6162790697674418,0.3792807300053677,0.573489870052054,0.9651162790697675,0.4069767441860465
172,validation,120,0.06,15,5,10,0.85,0.85,0.5,1.0,balanced,143,0.3986013986013986,0.2966082728031089,0.36410845456807733,0.7902097902097902,0.7482517482517482
172,holdout,120,0.06,15,5,10,0.85,0.85,0.5,1.0,balanced,86,0.5581395348837209,0.37455197132616486,0.5515753938484621,0.9651162790697675,0.47674418604651164
173,validation,240,0.06,7,3,10,0.7,0.7,0.1,1.0,balanced,143,0.44755244755244755,0.3314763799612284,0.40537008140313924,0.7902097902097902,0.6783216783216783
173,holdout,240,0.06,7,3,10,0.7,0.7,0.1,1.0,balanced,86,0.6162790697674418,0.4172278338945006,0.6090360974081904,0.9651162790697675,0.4186046511627907
174,validation,240,0.025,15,4,10,0.85,0.7,0.5,0.5,,143,0.48951048951048953,0.35368702035368704,0.44483294483294483,0.7902097902097902,0.6433566433566433
174,holdout,240,0.025,15,4,10,0.85,0.7,0.5,0.5,,86,0.627906976744186,0.41664261664261665,0.6155743481324877,0.9651162790697675,0.4069767441860465
175,validation,180,0.06,15,3,10,0.7,0.85,0.5,2.0,,143,0.46853146853146854,0.3384139329695373,0.42472286541784127,0.7902097902097902,0.6503496503496503
175,holdout,180,0.06,15,3,10,0.7,0.85,0.5,2.0,,86,0.6162790697674418,0.40724637681159415,0.6030333670374115,0.9651162790697675,0.4186046511627907
176,validation,120,0.025,63,3,5,0.85,1.0,0.1,0.5,,143,0.5034965034965035,0.3359565429347448,0.4389868784325223,0.7902097902097902,0.5944055944055944
176,holdout,120,0.025,63,3,5,0.85,1.0,0.1,0.5,,86,0.6162790697674418,0.393746205221615,0.5899097725250985,0.9651162790697675,0.4186046511627907
177,validation,180,0.06,15,3,45,0.85,1.0,0.5,5.0,balanced,143,0.42657342657342656,0.3175242629555027,0.3850161923774815,0.7902097902097902,0.7062937062937062
177,holdout,180,0.06,15,3,45,0.85,1.0,0.5,5.0,balanced,86,0.6511627906976745,0.4412671712924026,0.6430066305474603,0.9651162790697675,0.38372093023255816
178,validation,450,0.025,7,-1,20,0.7,0.85,0.0,1.0,balanced,143,0.40559440559440557,0.3022645425135812,0.3667941653658555,0.7902097902097902,0.7342657342657343
178,holdout,450,0.025,7,-1,20,0.7,0.85,0.0,1.0,balanced,86,0.627906976744186,0.42595704948646124,0.6196534427724579,0.9651162790697675,0.4069767441860465
179,validation,120,0.04,15,5,10,0.7,0.85,0.1,1.0,,143,0.44755244755244755,0.31457431457431456,0.4067750431386795,0.7902097902097902,0.6853146853146853
179,holdout,120,0.04,15,5,10,0.7,0.85,0.1,1.0,,86,0.627906976744186,0.41119937236442095,0.6106481386454292,0.9651162790697675,0.4069767441860465
180,validation,120,0.04,31,4,20,1.0,1.0,0.0,1.0,,143,0.48951048951048953,0.3446153846153846,0.4419903173749328,0.7902097902097902,0.6433566433566433
180,holdout,120,0.04,31,4,20,1.0,1.0,0.0,1.0,,86,0.686046511627907,0.45623188405797105,0.6719110212335693,0.9651162790697675,0.3488372093023256
181,validation,320,0.04,31,-1,45,0.85,1.0,0.1,5.0,balanced,143,0.4825174825174825,0.35789732252517803,0.43116500301467137,0.7902097902097902,0.6153846153846154
181,holdout,320,0.04,31,-1,45,0.85,1.0,0.1,5.0,balanced,86,0.6976744186046512,0.4721910112359551,0.6886105304415991,0.9651162790697675,0.3372093023255814
182,validation,120,0.04,7,4,20,1.0,1.0,0.5,5.0,,143,0.48951048951048953,0.3518367517614836,0.4455610875983453,0.7902097902097902,0.6503496503496503
182,holdout,120,0.04,7,4,20,1.0,1.0,0.5,5.0,,86,0.686046511627907,0.44833782569631625,0.664326458973234,0.9651162790697675,0.3488372093023256
183,validation,450,0.015,7,5,30,0.7,0.7,0.0,1.0,,143,0.46153846153846156,0.335978835978836,0.421065046065046,0.7902097902097902,0.6713286713286714
183,holdout,450,0.015,7,5,30,0.7,0.7,0.0,1.0,,86,0.6744186046511628,0.45425391435578194,0.665139969202827,0.9651162790697675,0.36046511627906974
184,validation,120,0.06,63,4,5,0.7,1.0,0.0,5.0,balanced,143,0.4125874125874126,0.30702557529146063,0.37642635701599264,0.7902097902097902,0.7342657342657343
184,holdout,120,0.06,63,4,5,0.7,1.0,0.0,5.0,balanced,86,0.627906976744186,0.4236874236874237,0.6202828179572365,0.9651162790697675,0.4069767441860465
185,validation,120,0.06,63,5,10,0.85,1.0,0.5,1.0,balanced,143,0.4125874125874126,0.3035253831714009,0.3715723598142065,0.7902097902097902,0.6783216783216783
185,holdout,120,0.06,63,5,10,0.85,1.0,0.5,1.0,balanced,86,0.627906976744186,0.4247191011235955,0.6204598902534623,0.9651162790697675,0.4069767441860465
186,validation,320,0.04,15,5,30,0.85,1.0,0.5,0.5,balanced,143,0.46853146853146854,0.34752467172335044,0.42315477524677425,0.7902097902097902,0.6573426573426573
186,holdout,320,0.04,15,5,30,0.85,1.0,0.5,0.5,balanced,86,0.6627906976744186,0.4494256094144018,0.6541797259345657,0.9651162790697675,0.37209302325581395
187,validation,450,0.015,31,5,45,0.85,0.85,0.1,5.0,,143,0.46853146853146854,0.3402922316829602,0.4210597349670197,0.7902097902097902,0.6223776223776224
187,holdout,450,0.015,31,5,45,0.85,0.85,0.1,5.0,,86,0.7093023255813954,0.4787314135140222,0.6995128228697491,0.9651162790697675,0.32558139534883723
188,validation,180,0.025,7,3,5,1.0,0.85,0.0,5.0,balanced,143,0.42657342657342656,0.31819291819291823,0.38854478854478863,0.7902097902097902,0.7272727272727273
188,holdout,180,0.025,7,3,5,1.0,0.85,0.0,5.0,balanced,86,0.6627906976744186,0.4497665732959851,0.6535079147938245,0.9651162790697675,0.37209302325581395
189,validation,240,0.015,7,3,30,0.85,0.7,0.0,5.0,balanced,143,0.4405594405594406,0.327915107648899,0.3875866512191115,0.7902097902097902,0.6923076923076923
189,holdout,240,0.015,7,3,30,0.85,0.7,0.0,5.0,balanced,86,0.6511627906976745,0.4412671712924026,0.6430066305474603,0.9651162790697675,0.38372093023255816
190,validation,450,0.015,7,3,5,1.0,0.85,0.0,2.0,,143,0.45454545454545453,0.3158120482961247,0.41116883502523344,0.7902097902097902,0.6783216783216783
190,holdout,450,0.015,7,3,5,1.0,0.85,0.0,2.0,,86,0.5813953488372093,0.3744047619047619,0.5607765780730897,0.9651162790697675,0.45348837209302323
191,validation,450,0.04,15,5,20,0.85,0.7,0.0,2.0,,143,0.44755244755244755,0.3280731068341688,0.4053494620980233,0.7902097902097902,0.6643356643356644
191,holdout,450,0.04,15,5,20,0.85,0.7,0.0,2.0,,86,0.627906976744186,0.4042809767862526,0.603792303215991,0.9651162790697675,0.4069767441860465
192,validation,320,0.015,63,4,20,0.7,0.7,0.1,5.0,balanced,143,0.43356643356643354,0.3231805326659749,0.3954704881275107,0.7902097902097902,0.7202797202797203
192,holdout,320,0.015,63,4,20,0.7,0.7,0.1,5.0,balanced,86,0.6976744186046512,0.4728530043921129,0.6885207424648425,0.9651162790697675,0.3372093023255814
193,validation,180,0.04,15,5,45,0.7,0.7,0.5,1.0,,143,0.44755244755244755,0.32328616451974534,0.402081705336988,0.7902097902097902,0.6363636363636364
193,holdout,180,0.04,15,5,45,0.7,0.7,0.5,1.0,,86,0.6395348837209303,0.4295981087470449,0.6306448952663698,0.9651162790697675,0.3953488372093023
194,validation,450,0.015,15,4,45,0.7,0.7,0.0,1.0,balanced,143,0.40559440559440557,0.3022645425135812,0.3667941653658555,0.7902097902097902,0.7342657342657343
194,holdout,450,0.015,15,4,45,0.7,0.7,0.0,1.0,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
195,validation,180,0.04,7,4,30,0.7,1.0,0.0,2.0,,143,0.4755244755244755,0.34644299471885676,0.4319944733737837,0.7902097902097902,0.6503496503496503
195,holdout,180,0.04,7,4,30,0.7,1.0,0.0,2.0,,86,0.6627906976744186,0.44692264257481645,0.654104237521831,0.9651162790697675,0.37209302325581395
196,validation,240,0.025,15,-1,10,0.85,1.0,0.1,2.0,,143,0.44755244755244755,0.31949685534591193,0.40825966486343845,0.7902097902097902,0.6853146853146853
196,holdout,240,0.025,15,-1,10,0.85,1.0,0.1,2.0,,86,0.627906976744186,0.4046751669702489,0.6032532723344771,0.9651162790697675,0.3953488372093023
197,validation,320,0.015,7,4,30,0.85,0.85,0.0,1.0,balanced,143,0.45454545454545453,0.33909414758269724,0.4105875193508781,0.7902097902097902,0.6923076923076923
197,holdout,320,0.015,7,4,30,0.85,0.85,0.0,1.0,balanced,86,0.6511627906976745,0.4416315049226441,0.6387008144441173,0.9651162790697675,0.38372093023255816
198,validation,450,0.06,31,-1,20,0.85,0.7,0.5,1.0,,143,0.46853146853146854,0.33651991614255766,0.42545102696046094,0.7902097902097902,0.6573426573426573
198,holdout,450,0.06,31,-1,20,0.85,0.7,0.5,1.0,,86,0.627906976744186,0.41664261664261665,0.6155743481324877,0.9651162790697675,0.4069767441860465
199,validation,240,0.06,15,4,10,0.85,0.7,0.1,1.0,,143,0.5034965034965035,0.36026828489300544,0.45267156988651724,0.7902097902097902,0.6083916083916084
199,holdout,240,0.06,15,4,10,0.85,0.7,0.1,1.0,,86,0.6046511627906976,0.40273004963726616,0.5945583260076187,0.9651162790697675,0.43023255813953487
200,validation,320,0.025,15,3,30,0.85,0.7,0.1,1.0,balanced,143,0.46153846153846156,0.3433455433455433,0.41647583186044723,0.7902097902097902,0.6713286713286714
200,holdout,320,0.025,15,3,30,0.85,0.7,0.1,1.0,balanced,86,0.686046511627907,0.4655430711610487,0.6742095636268617,0.9651162790697675,0.3488372093023256
201,validation,320,0.06,31,-1,10,0.7,1.0,0.1,5.0,balanced,143,0.4125874125874126,0.3066341066341067,0.37890827121596354,0.7902097902097902,0.7412587412587412
201,holdout,320,0.06,31,-1,10,0.7,1.0,0.1,5.0,balanced,86,0.686046511627907,0.4646464646464647,0.6772374911909794,0.9651162790697675,0.3488372093023256
202,validation,320,0.025,31,-1,5,1.0,0.85,0.5,2.0,balanced,143,0.48951048951048953,0.35945304184066157,0.4501737515738989,0.7902097902097902,0.6713286713286714
202,holdout,320,0.025,31,-1,5,1.0,0.85,0.5,2.0,balanced,86,0.686046511627907,0.4615602836879433,0.6761009401286491,0.9651162790697675,0.3488372093023256
203,validation,120,0.06,31,5,30,1.0,0.7,0.1,0.5,,143,0.46853146853146854,0.3420591208201828,0.4270620152791079,0.7902097902097902,0.6643356643356644
203,holdout,120,0.06,31,5,30,1.0,0.7,0.1,0.5,,86,0.6976744186046512,0.47019430296170533,0.6878528842737,0.9651162790697675,0.3372093023255814
204,validation,180,0.06,31,3,10,1.0,0.7,0.1,2.0,,143,0.45454545454545453,0.3278278278278279,0.41375291375291373,0.7902097902097902,0.6713286713286714
204,holdout,180,0.06,31,3,10,1.0,0.7,0.1,2.0,,86,0.6511627906976745,0.4367946894262684,0.641496576135499,0.9651162790697675,0.38372093023255816
205,validation,180,0.04,63,4,5,0.85,0.7,0.1,5.0,balanced,143,0.40559440559440557,0.30234592768927143,0.370715166540107,0.7902097902097902,0.7482517482517482
205,holdout,180,0.04,63,4,5,0.85,0.7,0.1,5.0,balanced,86,0.6162790697674418,0.41785747641729715,0.608606410498674,0.9651162790697675,0.4186046511627907
206,validation,120,0.025,63,-1,5,0.85,0.7,0.5,0.5,balanced,143,0.43356643356643354,0.3230991474902846,0.39154948695325914,0.7902097902097902,0.7062937062937062
206,holdout,120,0.025,63,-1,5,0.85,0.7,0.5,0.5,balanced,86,0.6627906976744186,0.4480075011720581,0.6544794426454715,0.9651162790697675,0.37209302325581395
207,validation,240,0.04,15,3,5,0.85,1.0,0.1,5.0,balanced,143,0.4125874125874126,0.3083725574097846,0.3756773820958673,0.7902097902097902,0.7482517482517482
207,holdout,240,0.04,15,3,5,0.85,1.0,0.1,5.0,balanced,86,0.6395348837209303,0.4336415429158495,0.6313930682166198,0.9651162790697675,0.3953488372093023
208,validation,120,0.015,31,5,10,0.7,0.7,0.1,2.0,balanced,143,0.3776223776223776,0.28145306021412214,0.33424660616937363,0.7902097902097902,0.7902097902097902
208,holdout,120,0.015,31,5,10,0.7,0.7,0.1,2.0,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
209,validation,450,0.025,63,4,20,1.0,1.0,0.5,1.0,,143,0.4755244755244755,0.3431733549688989,0.43395835270016136,0.7902097902097902,0.6643356643356644
209,holdout,450,0.025,63,4,20,1.0,1.0,0.5,1.0,,86,0.5930232558139535,0.3846153846153846,0.5742397137745975,0.9651162790697675,0.4418604651162791
210,validation,450,0.015,63,3,45,0.85,0.85,0.1,5.0,balanced,143,0.43356643356643354,0.3235294117647059,0.3870835047305635,0.7902097902097902,0.7132867132867133
210,holdout,450,0.015,63,3,45,0.85,0.85,0.1,5.0,balanced,86,0.6744186046511628,0.45751633986928103,0.6652986776105791,0.9651162790697675,0.36046511627906974
211,validation,180,0.04,63,-1,30,0.85,0.85,0.5,5.0,balanced,143,0.45454545454545453,0.3361247947454844,0.40787832856798373,0.7902097902097902,0.6433566433566433
211,holdout,180,0.04,63,-1,30,0.85,0.85,0.5,5.0,balanced,86,0.6744186046511628,0.45751633986928103,0.6652986776105791,0.9651162790697675,0.36046511627906974
212,validation,450,0.025,63,4,30,0.7,1.0,0.5,0.5,balanced,143,0.48951048951048953,0.3619783679895316,0.44265995919065915,0.7902097902097902,0.6363636363636364
212,holdout,450,0.025,63,4,30,0.7,1.0,0.5,0.5,balanced,86,0.6511627906976745,0.4419538619594658,0.6415841842220151,0.9651162790697675,0.38372093023255816
213,validation,180,0.04,31,5,45,0.85,0.85,0.5,0.5,,143,0.44755244755244755,0.32328616451974534,0.402081705336988,0.7902097902097902,0.6363636363636364
213,holdout,180,0.04,31,5,45,0.85,0.85,0.5,0.5,,86,0.6627906976744186,0.44692264257481645,0.654104237521831,0.9651162790697675,0.37209302325581395
214,validation,120,0.015,7,-1,20,0.85,0.85,0.0,1.0,balanced,143,0.40559440559440557,0.30187428808118466,0.3572381641347159,0.7902097902097902,0.7622377622377622
214,holdout,120,0.015,7,-1,20,0.85,0.85,0.0,1.0,balanced,86,0.686046511627907,0.4656574151948416,0.6754552389148591,0.9651162790697675,0.3488372093023256
215,validation,120,0.04,7,5,20,0.7,1.0,0.5,2.0,balanced,143,0.4195804195804196,0.3126818450019329,0.3791718261595573,0.7902097902097902,0.7202797202797203
215,holdout,120,0.04,7,5,20,0.7,1.0,0.5,2.0,balanced,86,0.6395348837209303,0.4339869281045751,0.6306429548563611,0.9651162790697675,0.3953488372093023
216,validation,450,0.06,7,5,10,1.0,0.85,0.1,5.0,,143,0.48951048951048953,0.3572828351589414,0.4463640821088683,0.7902097902097902,0.6503496503496503
216,holdout,450,0.06,7,5,10,1.0,0.85,0.1,5.0,,86,0.6744186046511628,0.4528212422949265,0.6642462535975387,0.9651162790697675,0.36046511627906974
217,validation,120,0.025,63,3,20,1.0,1.0,0.0,1.0,balanced,143,0.45454545454545453,0.33708048224177256,0.4167128082084094,0.7902097902097902,0.6993006993006993
217,holdout,120,0.025,63,3,20,1.0,1.0,0.0,1.0,balanced,86,0.6744186046511628,0.45751633986928103,0.6652986776105791,0.9651162790697675,0.36046511627906974
218,validation,180,0.04,63,-1,5,1.0,0.7,0.0,5.0,,143,0.45454545454545453,0.31606837606837607,0.4123578985117447,0.7902097902097902,0.6853146853146853
218,holdout,180,0.04,63,-1,5,1.0,0.7,0.0,5.0,,86,0.627906976744186,0.40020387359836906,0.5995661759476566,0.9651162790697675,0.4069767441860465
219,validation,120,0.04,7,3,30,0.85,1.0,0.1,0.5,,143,0.4965034965034965,0.3513680400298094,0.4485476835524743,0.7902097902097902,0.6363636363636364
219,holdout,120,0.04,7,3,30,0.85,1.0,0.1,0.5,,86,0.6744186046511628,0.4528212422949265,0.6642462535975387,0.9651162790697675,0.36046511627906974
220,validation,120,0.015,63,-1,10,0.7,1.0,0.0,2.0,,143,0.4825174825174825,0.3279785809906292,0.4275844637290421,0.7902097902097902,0.6293706293706294
220,holdout,120,0.015,63,-1,10,0.7,1.0,0.0,2.0,,86,0.6162790697674418,0.3896655275965621,0.5847005786861441,0.9651162790697675,0.4069767441860465
221,validation,240,0.04,7,3,20,0.7,0.7,0.0,5.0,,143,0.46853146853146854,0.3363697705802969,0.42335296282664703,0.7902097902097902,0.6433566433566433
221,holdout,240,0.04,7,3,20,0.7,0.7,0.0,5.0,,86,0.5930232558139535,0.3909178743961353,0.5800741489720256,0.9651162790697675,0.4418604651162791
222,validation,120,0.04,7,5,10,1.0,1.0,0.5,2.0,,143,0.4755244755244755,0.33341944372685783,0.427706109442095,0.7902097902097902,0.6433566433566433
222,holdout,120,0.04,7,5,10,1.0,1.0,0.5,2.0,,86,0.627906976744186,0.41119937236442095,0.6106481386454292,0.9651162790697675,0.4069767441860465
223,validation,320,0.06,31,4,20,1.0,1.0,0.5,2.0,,143,0.44755244755244755,0.3234517048409578,0.40783244715092687,0.7902097902097902,0.6783216783216783
223,holdout,320,0.06,31,4,20,1.0,1.0,0.5,2.0,,86,0.5930232558139535,0.3909178743961353,0.5800741489720256,0.9651162790697675,0.4418604651162791
224,validation,180,0.06,7,-1,20,1.0,0.7,0.0,5.0,balanced,143,0.46153846153846156,0.34318274318274317,0.4201080970311739,0.7902097902097902,0.6853146853146853
224,holdout,180,0.06,7,-1,20,1.0,0.7,0.0,5.0,balanced,86,0.6976744186046512,0.4728530043921129,0.6885207424648425,0.9651162790697675,0.3372093023255814
225,validation,240,0.015,15,-1,5,1.0,1.0,0.1,1.0,balanced,143,0.4125874125874126,0.30702557529146063,0.37642635701599264,0.7902097902097902,0.7342657342657343
225,holdout,240,0.015,15,-1,5,1.0,1.0,0.1,1.0,balanced,86,0.6627906976744186,0.44986449864498645,0.6524862923047835,0.9651162790697675,0.37209302325581395
226,validation,320,0.04,31,-1,30,0.7,1.0,0.0,0.5,balanced,143,0.4825174825174825,0.35784313725490197,0.4331550802139037,0.7902097902097902,0.6293706293706294
226,holdout,320,0.04,31,-1,30,0.7,1.0,0.0,0.5,balanced,86,0.6627906976744186,0.4497665732959851,0.6535079147938245,0.9651162790697675,0.37209302325581395
227,validation,180,0.04,31,3,5,0.7,0.7,0.0,0.5,,143,0.4405594405594406,0.31700432791820865,0.4006353052329343,0.7902097902097902,0.6783216783216783
227,holdout,180,0.04,31,3,5,0.7,0.7,0.0,0.5,,86,0.6511627906976745,0.43831352574985855,0.642427054131954,0.9651162790697675,0.38372093023255816
228,validation,450,0.015,15,4,30,1.0,0.85,0.5,0.5,,143,0.46853146853146854,0.34043698871285083,0.4270804684597788,0.7902097902097902,0.6643356643356644
228,holdout,450,0.015,15,4,30,1.0,0.85,0.5,0.5,,86,0.6627906976744186,0.4480075011720581,0.6544794426454715,0.9651162790697675,0.37209302325581395
229,validation,180,0.015,7,3,10,0.7,0.85,0.1,0.5,,143,0.4825174825174825,0.3114057704112953,0.411646254298188,0.7902097902097902,0.5804195804195804
229,holdout,180,0.015,7,3,10,0.7,0.85,0.1,0.5,,86,0.6511627906976745,0.42777287437481615,0.6338184281286562,0.9651162790697675,0.38372093023255816
230,validation,450,0.025,15,4,10,0.7,0.7,0.1,5.0,,143,0.46153846153846156,0.3377119950662966,0.42212144931848905,0.7902097902097902,0.6783216783216783
230,holdout,450,0.025,15,4,10,0.7,0.7,0.1,5.0,,86,0.6046511627906976,0.391170634920635,0.5841258305647841,0.9651162790697675,0.43023255813953487
231,validation,450,0.025,15,-1,30,0.85,1.0,0.1,2.0,balanced,143,0.48951048951048953,0.3634287578500938,0.4398202727050292,0.7902097902097902,0.6293706293706294
231,holdout,450,0.025,15,-1,30,0.85,1.0,0.1,2.0,balanced,86,0.6627906976744186,0.4497665732959851,0.6535079147938245,0.9651162790697675,0.37209302325581395
232,validation,320,0.04,15,4,20,0.7,1.0,0.1,5.0,,143,0.46153846153846156,0.3358392875634255,0.4199427785634682,0.7902097902097902,0.6643356643356644
232,holdout,320,0.04,15,4,20,0.7,1.0,0.1,5.0,,86,0.6046511627906976,0.40038480038480034,0.5926708949964764,0.9651162790697675,0.43023255813953487
233,validation,180,0.06,15,4,45,1.0,0.85,0.1,0.5,balanced,143,0.45454545454545453,0.33763269963526704,0.4087440159327194,0.7902097902097902,0.6643356643356644
233,holdout,180,0.06,15,4,45,1.0,0.85,0.1,0.5,balanced,86,0.6744186046511628,0.45751633986928103,0.6652986776105791,0.9651162790697675,0.36046511627906974
234,validation,320,0.04,15,4,30,0.7,0.7,0.0,5.0,balanced,143,0.44755244755244755,0.332212645434725,0.40430942613227594,0.7902097902097902,0.6783216783216783
234,holdout,320,0.04,15,4,30,0.7,0.7,0.0,5.0,balanced,86,0.6744186046511628,0.4570600878422577,0.6657636865061514,0.9651162790697675,0.36046511627906974
235,validation,320,0.015,15,4,30,0.7,0.7,0.1,0.5,balanced,143,0.45454545454545453,0.33886853886853885,0.40934620934620936,0.7902097902097902,0.6853146853146853
235,holdout,320,0.015,15,4,30,0.7,0.7,0.1,0.5,balanced,86,0.686046511627907,0.4656574151948416,0.6754552389148591,0.9651162790697675,0.3488372093023256
236,validation,180,0.025,63,3,20,0.7,0.85,0.1,2.0,,143,0.4755244755244755,0.3273742771071091,0.4240145368188115,0.7902097902097902,0.6363636363636364
236,holdout,180,0.025,63,3,20,0.7,0.85,0.1,2.0,,86,0.6627906976744186,0.4374207394400546,0.6466913040815077,0.9651162790697675,0.37209302325581395
237,validation,120,0.04,63,4,30,1.0,1.0,0.1,2.0,,143,0.45454545454545453,0.3294961628294961,0.4118104118104117,0.7902097902097902,0.6573426573426573
237,holdout,120,0.04,63,4,30,1.0,1.0,0.1,2.0,,86,0.6744186046511628,0.45112638411607486,0.6629971496310504,0.9651162790697675,0.36046511627906974
238,validation,120,0.04,63,-1,5,0.7,1.0,0.1,1.0,,143,0.4755244755244755,0.3409643605870021,0.43235079386022784,0.7902097902097902,0.6573426573426573
238,holdout,120,0.04,63,-1,5,0.7,1.0,0.1,1.0,,86,0.6162790697674418,0.3803418803418803,0.5728980322003577,0.9651162790697675,0.38372093023255816
239,validation,450,0.06,63,-1,45,0.85,0.85,0.5,0.5,balanced,143,0.44755244755244755,0.3327812876975608,0.3973330233527744,0.7902097902097902,0.6363636363636364
239,holdout,450,0.06,63,-1,45,0.85,0.85,0.5,0.5,balanced,86,0.6627906976744186,0.4420810577752228,0.6508085055181588,0.9651162790697675,0.37209302325581395
240,validation,320,0.025,7,4,10,0.7,1.0,0.1,1.0,balanced,143,0.42657342657342656,0.3168784620397524,0.3853502313912871,0.7902097902097902,0.6993006993006993
240,holdout,320,0.025,7,4,10,0.7,1.0,0.1,1.0,balanced,86,0.6162790697674418,0.41785747641729715,0.608606410498674,0.9651162790697675,0.4186046511627907
241,validation,240,0.04,31,-1,45,1.0,1.0,0.5,0.5,,143,0.46853146853146854,0.3422264269946389,0.4194004670825863,0.7902097902097902,0.6083916083916084
241,holdout,240,0.04,31,-1,45,1.0,1.0,0.5,0.5,,86,0.627906976744186,0.4236874236874237,0.6202828179572365,0.9651162790697675,0.4069767441860465
242,validation,320,0.015,63,4,30,0.7,0.85,0.0,2.0,,143,0.4825174825174825,0.3475141808475142,0.43978243978243975,0.7902097902097902,0.6573426573426573
242,holdout,320,0.015,63,4,30,0.7,0.85,0.0,2.0,,86,0.6744186046511628,0.4528212422949265,0.6642462535975387,0.9651162790697675,0.36046511627906974
243,validation,320,0.015,15,-1,20,1.0,0.85,0.1,5.0,,143,0.4965034965034965,0.35590244727880366,0.44796424465185175,0.7902097902097902,0.6223776223776224
243,holdout,320,0.015,15,-1,20,1.0,0.85,0.1,5.0,,86,0.627906976744186,0.39064475347661193,0.5893187898744597,0.9651162790697675,0.4069767441860465
244,validation,320,0.04,7,5,30,0.85,1.0,0.0,5.0,,143,0.46853146853146854,0.3420591208201828,0.4270620152791079,0.7902097902097902,0.6643356643356644
244,holdout,320,0.04,7,5,30,0.85,1.0,0.0,5.0,,86,0.6744186046511628,0.45425391435578194,0.665139969202827,0.9651162790697675,0.36046511627906974
245,validation,120,0.025,31,5,10,0.85,0.85,0.1,0.5,,143,0.4755244755244755,0.3205711735832218,0.421523857668436,0.7902097902097902,0.6433566433566433
245,holdout,120,0.025,31,5,10,0.85,0.85,0.1,0.5,,86,0.6627906976744186,0.4374207394400546,0.6466913040815077,0.9651162790697675,0.37209302325581395
246,validation,450,0.06,63,4,10,0.7,0.7,0.5,5.0,balanced,143,0.40559440559440557,0.3024827024827025,0.3679209679209679,0.7902097902097902,0.7412587412587412
246,holdout,450,0.06,63,4,10,0.7,0.7,0.5,5.0,balanced,86,0.6395348837209303,0.43303404414515523,0.6317698953357868,0.9651162790697675,0.3953488372093023
