feature_set,param_set,feature_count,evaluation_split_column,split,threshold_quantile,threshold_value,row_count,normal_count,pre_fault_count,roc_auc,average_precision,precision,recall,f1,false_positive_rate
sensor_cyclic_onehot,max_samples_512,187,split_substation_based,train,0.95,0.5003186132122363,2021,1380,641,0.6592721969748356,0.5254192578106287,0.7329192546583851,0.18408736349453977,0.2942643391521197,0.031159420289855074
sensor_cyclic_onehot,max_samples_512,187,split_substation_based,train,0.975,0.5119919354701323,2021,1380,641,0.6592721969748356,0.5254192578106287,0.8709677419354839,0.12636505460218408,0.22070844686648503,0.008695652173913044
sensor_cyclic_onehot,max_samples_512,187,split_substation_based,train,0.99,0.5303661289558786,2021,1380,641,0.6592721969748356,0.5254192578106287,0.9130434782608695,0.0655226209048362,0.1222707423580786,0.002898550724637681
sensor_cyclic_onehot,max_samples_512,187,split_substation_based,validation,0.95,0.5003186132122363,249,196,53,0.5,0.2062319775154497,0.0,0.0,0.0,0.07142857142857142
sensor_cyclic_onehot,max_samples_512,187,split_substation_based,validation,0.975,0.5119919354701323,249,196,53,0.5,0.2062319775154497,0.0,0.0,0.0,0.07142857142857142
sensor_cyclic_onehot,max_samples_512,187,split_substation_based,validation,0.99,0.5303661289558786,249,196,53,0.5,0.2062319775154497,0.0,0.0,0.0,0.025510204081632654
sensor_cyclic_onehot,max_samples_512,187,split_substation_based,holdout,0.95,0.5003186132122363,256,191,65,0.5840515505436971,0.3759234180082424,0.5,0.1076923076923077,0.17721518987341772,0.03664921465968586
sensor_cyclic_onehot,max_samples_512,187,split_substation_based,holdout,0.975,0.5119919354701323,256,191,65,0.5840515505436971,0.3759234180082424,0.5,0.09230769230769231,0.15584415584415584,0.031413612565445025
sensor_cyclic_onehot,max_samples_512,187,split_substation_based,holdout,0.99,0.5303661289558786,256,191,65,0.5840515505436971,0.3759234180082424,0.5555555555555556,0.07692307692307693,0.13513513513513514,0.020942408376963352
sensor_cyclic_onehot,max_features_075,187,split_time_based,train,0.95,0.5172933220088268,1770,1263,507,0.6048417952309785,0.40513206556918985,0.488,0.1203155818540434,0.1930379746835443,0.050673000791765635
sensor_cyclic_onehot,max_features_075,187,split_time_based,train,0.975,0.5288994006850017,1770,1263,507,0.6048417952309785,0.40513206556918985,0.5789473684210527,0.08678500986193294,0.1509433962264151,0.025336500395882817
sensor_cyclic_onehot,max_features_075,187,split_time_based,train,0.99,0.538289821173679,1770,1263,507,0.6048417952309785,0.40513206556918985,0.6388888888888888,0.045364891518737675,0.0847145488029466,0.010292953285827395
sensor_cyclic_onehot,max_features_075,187,split_time_based,validation,0.95,0.5172933220088268,362,243,119,0.608569353667393,0.4590718930337666,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,max_features_075,187,split_time_based,validation,0.975,0.5288994006850017,362,243,119,0.608569353667393,0.4590718930337666,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,max_features_075,187,split_time_based,validation,0.99,0.538289821173679,362,243,119,0.608569353667393,0.4590718930337666,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,max_features_075,187,split_time_based,holdout,0.95,0.5172933220088268,394,261,133,0.6959352403998502,0.6491912501312314,1.0,0.16541353383458646,0.2838709677419355,0.0
sensor_cyclic_onehot,max_features_075,187,split_time_based,holdout,0.975,0.5288994006850017,394,261,133,0.6959352403998502,0.6491912501312314,1.0,0.15037593984962405,0.26143790849673204,0.0
sensor_cyclic_onehot,max_features_075,187,split_time_based,holdout,0.99,0.538289821173679,394,261,133,0.6959352403998502,0.6491912501312314,1.0,0.13533834586466165,0.23841059602649006,0.0
sensor_cyclic_onehot,max_features_075,187,split_substation_based,train,0.95,0.5172933220088268,2021,1380,641,0.6447364851115783,0.49909608387029614,0.6416666666666667,0.12012480499219969,0.202365308804205,0.031159420289855074
sensor_cyclic_onehot,max_features_075,187,split_substation_based,train,0.975,0.5288994006850017,2021,1380,641,0.6447364851115783,0.49909608387029614,0.821917808219178,0.093603744149766,0.16806722689075632,0.009420289855072464
sensor_cyclic_onehot,max_features_075,187,split_substation_based,train,0.99,0.538289821173679,2021,1380,641,0.6447364851115783,0.49909608387029614,0.9069767441860465,0.060842433697347896,0.11403508771929824,0.002898550724637681
sensor_cyclic_onehot,max_features_075,187,split_substation_based,validation,0.95,0.5172933220088268,249,196,53,0.5023103581055064,0.20928103875908563,0.0,0.0,0.0,0.07142857142857142
sensor_cyclic_onehot,max_features_075,187,split_substation_based,validation,0.975,0.5288994006850017,249,196,53,0.5023103581055064,0.20928103875908563,0.0,0.0,0.0,0.07142857142857142
sensor_cyclic_onehot,max_features_075,187,split_substation_based,validation,0.99,0.538289821173679,249,196,53,0.5023103581055064,0.20928103875908563,0.0,0.0,0.0,0.030612244897959183
sensor_cyclic_onehot,max_features_075,187,split_substation_based,holdout,0.95,0.5172933220088268,256,191,65,0.5040676600886025,0.303465618460544,0.46153846153846156,0.09230769230769231,0.15384615384615385,0.03664921465968586
sensor_cyclic_onehot,max_features_075,187,split_substation_based,holdout,0.975,0.5288994006850017,256,191,65,0.5040676600886025,0.303465618460544,0.4444444444444444,0.06153846153846154,0.10810810810810811,0.02617801047120419
sensor_cyclic_onehot,max_features_075,187,split_substation_based,holdout,0.99,0.538289821173679,256,191,65,0.5040676600886025,0.303465618460544,0.4,0.03076923076923077,0.05714285714285714,0.015706806282722512
sensor_cyclic_onehot,bootstrap_true,187,split_time_based,train,0.95,0.5258572963425969,1770,1263,507,0.6082540396445019,0.40644037446295717,0.5038759689922481,0.1282051282051282,0.20440251572327045,0.050673000791765635
sensor_cyclic_onehot,bootstrap_true,187,split_time_based,train,0.975,0.535732531037541,1770,1263,507,0.6082540396445019,0.40644037446295717,0.6190476190476191,0.10256410256410256,0.17597292724196278,0.025336500395882817
sensor_cyclic_onehot,bootstrap_true,187,split_time_based,train,0.99,0.5465222108017095,1770,1263,507,0.6082540396445019,0.40644037446295717,0.6388888888888888,0.045364891518737675,0.0847145488029466,0.010292953285827395
sensor_cyclic_onehot,bootstrap_true,187,split_time_based,validation,0.95,0.5258572963425969,362,243,119,0.6015492616799807,0.4266910692161025,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,bootstrap_true,187,split_time_based,validation,0.975,0.535732531037541,362,243,119,0.6015492616799807,0.4266910692161025,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,bootstrap_true,187,split_time_based,validation,0.99,0.5465222108017095,362,243,119,0.6015492616799807,0.4266910692161025,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,bootstrap_true,187,split_time_based,holdout,0.95,0.5258572963425969,394,261,133,0.6909227090715293,0.6422541447873154,1.0,0.15789473684210525,0.2727272727272727,0.0
sensor_cyclic_onehot,bootstrap_true,187,split_time_based,holdout,0.975,0.535732531037541,394,261,133,0.6909227090715293,0.6422541447873154,1.0,0.15037593984962405,0.26143790849673204,0.0
sensor_cyclic_onehot,bootstrap_true,187,split_time_based,holdout,0.99,0.5465222108017095,394,261,133,0.6909227090715293,0.6422541447873154,1.0,0.12781954887218044,0.22666666666666666,0.0
sensor_cyclic_onehot,bootstrap_true,187,split_substation_based,train,0.95,0.5258572963425969,2021,1380,641,0.6381107418209773,0.48582618537984024,0.640625,0.12792511700468018,0.21326397919375814,0.03333333333333333
sensor_cyclic_onehot,bootstrap_true,187,split_substation_based,train,0.975,0.535732531037541,2021,1380,641,0.6381107418209773,0.48582618537984024,0.7727272727272727,0.1060842433697348,0.18655692729766804,0.014492753623188406
sensor_cyclic_onehot,bootstrap_true,187,split_substation_based,train,0.99,0.5465222108017095,2021,1380,641,0.6381107418209773,0.48582618537984024,0.8444444444444444,0.059282371294851796,0.11078717201166181,0.005072463768115942
sensor_cyclic_onehot,bootstrap_true,187,split_substation_based,validation,0.95,0.5258572963425969,249,196,53,0.4767038891028109,0.19272965116500645,0.0,0.0,0.0,0.061224489795918366
sensor_cyclic_onehot,bootstrap_true,187,split_substation_based,validation,0.975,0.535732531037541,249,196,53,0.4767038891028109,0.19272965116500645,0.0,0.0,0.0,0.03571428571428571
sensor_cyclic_onehot,bootstrap_true,187,split_substation_based,validation,0.99,0.5465222108017095,249,196,53,0.4767038891028109,0.19272965116500645,0.0,0.0,0.0,0.01020408163265306
sensor_cyclic_onehot,bootstrap_true,187,split_substation_based,holdout,0.95,0.5258572963425969,256,191,65,0.5645590012082159,0.33731831978655225,0.4,0.06153846153846154,0.10666666666666667,0.031413612565445025
sensor_cyclic_onehot,bootstrap_true,187,split_substation_based,holdout,0.975,0.535732531037541,256,191,65,0.5645590012082159,0.33731831978655225,0.4444444444444444,0.06153846153846154,0.10810810810810811,0.02617801047120419
sensor_cyclic_onehot,bootstrap_true,187,split_substation_based,holdout,0.99,0.5465222108017095,256,191,65,0.5645590012082159,0.33731831978655225,0.3333333333333333,0.03076923076923077,0.056338028169014086,0.020942408376963352
no_time_context,default_300_auto,189,split_time_based,train,0.95,0.5112384505003655,1770,1263,507,0.613929140879625,0.4029294291654751,0.5114503816793893,0.13214990138067062,0.21003134796238246,0.050673000791765635
no_time_context,default_300_auto,189,split_time_based,train,0.975,0.527666366468478,1770,1263,507,0.613929140879625,0.4029294291654751,0.5294117647058824,0.07100591715976332,0.12521739130434784,0.025336500395882817
no_time_context,default_300_auto,189,split_time_based,train,0.99,0.5384636496429557,1770,1263,507,0.613929140879625,0.4029294291654751,0.59375,0.03747534516765286,0.07050092764378478,0.010292953285827395
no_time_context,default_300_auto,189,split_time_based,validation,0.95,0.5112384505003655,362,243,119,0.5967078189300412,0.43273960800283523,0.0,0.0,0.0,0.0
no_time_context,default_300_auto,189,split_time_based,validation,0.975,0.527666366468478,362,243,119,0.5967078189300412,0.43273960800283523,0.0,0.0,0.0,0.0
no_time_context,default_300_auto,189,split_time_based,validation,0.99,0.5384636496429557,362,243,119,0.5967078189300412,0.43273960800283523,0.0,0.0,0.0,0.0
no_time_context,default_300_auto,189,split_time_based,holdout,0.95,0.5112384505003655,394,261,133,0.6855644859274624,0.6405582976647202,1.0,0.18045112781954886,0.3057324840764331,0.0
no_time_context,default_300_auto,189,split_time_based,holdout,0.975,0.527666366468478,394,261,133,0.6855644859274624,0.6405582976647202,1.0,0.15789473684210525,0.2727272727272727,0.0
no_time_context,default_300_auto,189,split_time_based,holdout,0.99,0.5384636496429557,394,261,133,0.6855644859274624,0.6405582976647202,1.0,0.13533834586466165,0.23841059602649006,0.0
no_time_context,default_300_auto,189,split_substation_based,train,0.95,0.5112384505003655,2021,1380,641,0.6445262158312419,0.4975729966333275,0.6774193548387096,0.1310452418096724,0.2196078431372549,0.028985507246376812
no_time_context,default_300_auto,189,split_substation_based,train,0.975,0.527666366468478,2021,1380,641,0.6445262158312419,0.4975729966333275,0.803030303030303,0.08268330733229329,0.14992927864214992,0.009420289855072464
no_time_context,default_300_auto,189,split_substation_based,train,0.99,0.5384636496429557,2021,1380,641,0.6445262158312419,0.4975729966333275,0.9210526315789473,0.054602184087363496,0.10309278350515463,0.002173913043478261
no_time_context,default_300_auto,189,split_substation_based,validation,0.95,0.5112384505003655,249,196,53,0.5131882941855987,0.21007689984341105,0.0,0.0,0.0,0.09183673469387756
no_time_context,default_300_auto,189,split_substation_based,validation,0.975,0.527666366468478,249,196,53,0.5131882941855987,0.21007689984341105,0.0,0.0,0.0,0.07142857142857142
no_time_context,default_300_auto,189,split_substation_based,validation,0.99,0.5384636496429557,249,196,53,0.5131882941855987,0.21007689984341105,0.0,0.0,0.0,0.030612244897959183
no_time_context,default_300_auto,189,split_substation_based,holdout,0.95,0.5112384505003655,256,191,65,0.5221908981071284,0.30768458698728857,0.5384615384615384,0.1076923076923077,0.1794871794871795,0.031413612565445025
no_time_context,default_300_auto,189,split_substation_based,holdout,0.975,0.527666366468478,256,191,65,0.5221908981071284,0.30768458698728857,0.4444444444444444,0.06153846153846154,0.10810810810810811,0.02617801047120419
no_time_context,default_300_auto,189,split_substation_based,holdout,0.99,0.5384636496429557,256,191,65,0.5221908981071284,0.30768458698728857,0.3333333333333333,0.03076923076923077,0.056338028169014086,0.020942408376963352
no_time_context,trees_600,189,split_time_based,train,0.95,0.5132490258985422,1770,1263,507,0.6097813508739874,0.39778812672691366,0.4666666666666667,0.11045364891518737,0.17862838915470494,0.050673000791765635
no_time_context,trees_600,189,split_time_based,train,0.975,0.5266807398149084,1770,1263,507,0.6097813508739874,0.39778812672691366,0.5151515151515151,0.0670611439842209,0.11867364746945899,0.025336500395882817
no_time_context,trees_600,189,split_time_based,train,0.99,0.5374424018955419,1770,1263,507,0.6097813508739874,0.39778812672691366,0.59375,0.03747534516765286,0.07050092764378478,0.010292953285827395
no_time_context,trees_600,189,split_time_based,validation,0.95,0.5132490258985422,362,243,119,0.6010996991389148,0.42570775187404003,0.0,0.0,0.0,0.0
no_time_context,trees_600,189,split_time_based,validation,0.975,0.5266807398149084,362,243,119,0.6010996991389148,0.42570775187404003,0.0,0.0,0.0,0.0
no_time_context,trees_600,189,split_time_based,validation,0.99,0.5374424018955419,362,243,119,0.6010996991389148,0.42570775187404003,0.0,0.0,0.0,0.0
no_time_context,trees_600,189,split_time_based,holdout,0.95,0.5132490258985422,394,261,133,0.682626105493619,0.6386072286199753,1.0,0.16541353383458646,0.2838709677419355,0.0
no_time_context,trees_600,189,split_time_based,holdout,0.975,0.5266807398149084,394,261,133,0.682626105493619,0.6386072286199753,1.0,0.16541353383458646,0.2838709677419355,0.0
no_time_context,trees_600,189,split_time_based,holdout,0.99,0.5374424018955419,394,261,133,0.682626105493619,0.6386072286199753,1.0,0.13533834586466165,0.23841059602649006,0.0
no_time_context,trees_600,189,split_substation_based,train,0.95,0.5132490258985422,2021,1380,641,0.6416491442266385,0.4902367705510714,0.6403508771929824,0.11388455538221529,0.19337748344370861,0.029710144927536233
no_time_context,trees_600,189,split_substation_based,train,0.975,0.5266807398149084,2021,1380,641,0.6416491442266385,0.4902367705510714,0.7878787878787878,0.0811232449297972,0.1471004243281471,0.010144927536231883
no_time_context,trees_600,189,split_substation_based,train,0.99,0.5374424018955419,2021,1380,641,0.6416491442266385,0.4902367705510714,0.8974358974358975,0.054602184087363496,0.10294117647058823,0.002898550724637681
no_time_context,trees_600,189,split_substation_based,validation,0.95,0.5132490258985422,249,196,53,0.5149210627647285,0.2109970355381704,0.0,0.0,0.0,0.08673469387755102
no_time_context,trees_600,189,split_substation_based,validation,0.975,0.5266807398149084,249,196,53,0.5149210627647285,0.2109970355381704,0.0,0.0,0.0,0.0663265306122449
no_time_context,trees_600,189,split_substation_based,validation,0.99,0.5374424018955419,249,196,53,0.5149210627647285,0.2109970355381704,0.0,0.0,0.0,0.025510204081632654
no_time_context,trees_600,189,split_substation_based,holdout,0.95,0.5132490258985422,256,191,65,0.5282319774466371,0.315697289217597,0.45454545454545453,0.07692307692307693,0.13157894736842105,0.031413612565445025
no_time_context,trees_600,189,split_substation_based,holdout,0.975,0.5266807398149084,256,191,65,0.5282319774466371,0.315697289217597,0.4444444444444444,0.06153846153846154,0.10810810810810811,0.02617801047120419
no_time_context,trees_600,189,split_substation_based,holdout,0.99,0.5374424018955419,256,191,65,0.5282319774466371,0.315697289217597,0.3333333333333333,0.03076923076923077,0.056338028169014086,0.020942408376963352
no_time_context,max_samples_256,189,split_time_based,train,0.95,0.5125958516951888,1770,1263,507,0.6081806412520828,0.39615591854997056,0.488,0.1203155818540434,0.1930379746835443,0.050673000791765635
no_time_context,max_samples_256,189,split_time_based,train,0.975,0.526171572699878,1770,1263,507,0.6081806412520828,0.39615591854997056,0.5294117647058824,0.07100591715976332,0.12521739130434784,0.025336500395882817
no_time_context,max_samples_256,189,split_time_based,train,0.99,0.5383392458890411,1770,1263,507,0.6081806412520828,0.39615591854997056,0.6060606060606061,0.03944773175542406,0.07407407407407407,0.010292953285827395
no_time_context,max_samples_256,189,split_time_based,validation,0.95,0.5125958516951888,362,243,119,0.5849846111284019,0.4101957733815178,0.0,0.0,0.0,0.0
no_time_context,max_samples_256,189,split_time_based,validation,0.975,0.526171572699878,362,243,119,0.5849846111284019,0.4101957733815178,0.0,0.0,0.0,0.0
no_time_context,max_samples_256,189,split_time_based,validation,0.99,0.5383392458890411,362,243,119,0.5849846111284019,0.4101957733815178,0.0,0.0,0.0,0.0
no_time_context,max_samples_256,189,split_time_based,holdout,0.95,0.5125958516951888,394,261,133,0.6768645752311814,0.6214685702064607,1.0,0.17293233082706766,0.2948717948717949,0.0
no_time_context,max_samples_256,189,split_time_based,holdout,0.975,0.526171572699878,394,261,133,0.6768645752311814,0.6214685702064607,1.0,0.16541353383458646,0.2838709677419355,0.0
no_time_context,max_samples_256,189,split_time_based,holdout,0.99,0.5383392458890411,394,261,133,0.6768645752311814,0.6214685702064607,1.0,0.14285714285714285,0.25,0.0
no_time_context,max_samples_256,189,split_substation_based,train,0.95,0.5125958516951888,2021,1380,641,0.6392638314228221,0.4892171749507854,0.6637931034482759,0.12012480499219969,0.20343461030383092,0.02826086956521739
no_time_context,max_samples_256,189,split_substation_based,train,0.975,0.526171572699878,2021,1380,641,0.6392638314228221,0.4892171749507854,0.803030303030303,0.08268330733229329,0.14992927864214992,0.009420289855072464
no_time_context,max_samples_256,189,split_substation_based,train,0.99,0.5383392458890411,2021,1380,641,0.6392638314228221,0.4892171749507854,0.9024390243902439,0.057722308892355696,0.10850439882697947,0.002898550724637681
no_time_context,max_samples_256,189,split_substation_based,validation,0.95,0.5125958516951888,249,196,53,0.5047169811320755,0.20626973854938752,0.0,0.0,0.0,0.09183673469387756
no_time_context,max_samples_256,189,split_substation_based,validation,0.975,0.526171572699878,249,196,53,0.5047169811320755,0.20626973854938752,0.0,0.0,0.0,0.07142857142857142
no_time_context,max_samples_256,189,split_substation_based,validation,0.99,0.5383392458890411,249,196,53,0.5047169811320755,0.20626973854938752,0.0,0.0,0.0,0.025510204081632654
no_time_context,max_samples_256,189,split_substation_based,holdout,0.95,0.5125958516951888,256,191,65,0.5206604913411196,0.308553682304949,0.5,0.1076923076923077,0.17721518987341772,0.03664921465968586
no_time_context,max_samples_256,189,split_substation_based,holdout,0.975,0.526171572699878,256,191,65,0.5206604913411196,0.308553682304949,0.5,0.07692307692307693,0.13333333333333333,0.02617801047120419
no_time_context,max_samples_256,189,split_substation_based,holdout,0.99,0.5383392458890411,256,191,65,0.5206604913411196,0.308553682304949,0.3333333333333333,0.03076923076923077,0.056338028169014086,0.020942408376963352
no_time_context,max_samples_512,189,split_time_based,train,0.95,0.49674409982450896,1770,1263,507,0.6335374433309753,0.4320582614860371,0.5974842767295597,0.1873767258382643,0.2852852852852853,0.050673000791765635
no_time_context,max_samples_512,189,split_time_based,train,0.975,0.5111328461372234,1770,1263,507,0.6335374433309753,0.4320582614860371,0.6363636363636364,0.11045364891518737,0.18823529411764706,0.025336500395882817
no_time_context,max_samples_512,189,split_time_based,train,0.99,0.52958172136426,1770,1263,507,0.6335374433309753,0.4320582614860371,0.6285714285714286,0.04339250493096647,0.08118081180811808,0.010292953285827395
no_time_context,max_samples_512,189,split_time_based,validation,0.95,0.49674409982450896,362,243,119,0.6156240273887332,0.4325285498249072,0.0,0.0,0.0,0.0
no_time_context,max_samples_512,189,split_time_based,validation,0.975,0.5111328461372234,362,243,119,0.6156240273887332,0.4325285498249072,0.0,0.0,0.0,0.0
no_time_context,max_samples_512,189,split_time_based,validation,0.99,0.52958172136426,362,243,119,0.6156240273887332,0.4325285498249072,0.0,0.0,0.0,0.0
no_time_context,max_samples_512,189,split_time_based,holdout,0.95,0.49674409982450896,394,261,133,0.6895975571111688,0.6486828428054241,1.0,0.18045112781954886,0.3057324840764331,0.0
no_time_context,max_samples_512,189,split_time_based,holdout,0.975,0.5111328461372234,394,261,133,0.6895975571111688,0.6486828428054241,1.0,0.17293233082706766,0.2948717948717949,0.0
no_time_context,max_samples_512,189,split_time_based,holdout,0.99,0.52958172136426,394,261,133,0.6895975571111688,0.6486828428054241,1.0,0.14285714285714285,0.25,0.0
no_time_context,max_samples_512,189,split_substation_based,train,0.95,0.49674409982450896,2021,1380,641,0.662455628659929,0.5293045693130478,0.7449664429530202,0.1731669266770671,0.2810126582278481,0.02753623188405797
no_time_context,max_samples_512,189,split_substation_based,train,0.975,0.5111328461372234,2021,1380,641,0.662455628659929,0.5293045693130478,0.8902439024390244,0.11388455538221529,0.20193637621023514,0.006521739130434782
no_time_context,max_samples_512,189,split_substation_based,train,0.99,0.52958172136426,2021,1380,641,0.662455628659929,0.5293045693130478,0.9230769230769231,0.056162246489859596,0.10588235294117647,0.002173913043478261
no_time_context,max_samples_512,189,split_substation_based,validation,0.95,0.49674409982450896,249,196,53,0.5059684251058914,0.20613559457389094,0.05,0.018867924528301886,0.0273972602739726,0.09693877551020408
no_time_context,max_samples_512,189,split_substation_based,validation,0.975,0.5111328461372234,249,196,53,0.5059684251058914,0.20613559457389094,0.0,0.0,0.0,0.08163265306122448
no_time_context,max_samples_512,189,split_substation_based,validation,0.99,0.52958172136426,249,196,53,0.5059684251058914,0.20613559457389094,0.0,0.0,0.0,0.025510204081632654
no_time_context,max_samples_512,189,split_substation_based,holdout,0.95,0.49674409982450896,256,191,65,0.5662505034232783,0.3577781904769671,0.5,0.1076923076923077,0.17721518987341772,0.03664921465968586
no_time_context,max_samples_512,189,split_substation_based,holdout,0.975,0.5111328461372234,256,191,65,0.5662505034232783,0.3577781904769671,0.46153846153846156,0.09230769230769231,0.15384615384615385,0.03664921465968586
no_time_context,max_samples_512,189,split_substation_based,holdout,0.99,0.52958172136426,256,191,65,0.5662505034232783,0.3577781904769671,0.5,0.07692307692307693,0.13333333333333333,0.02617801047120419
no_time_context,max_features_075,189,split_time_based,train,0.95,0.5142965059295611,1770,1263,507,0.6021057530284646,0.39405043668443485,0.4796747967479675,0.11637080867850098,0.1873015873015873,0.050673000791765635
no_time_context,max_features_075,189,split_time_based,train,0.975,0.528524061253169,1770,1263,507,0.6021057530284646,0.39405043668443485,0.5492957746478874,0.07692307692307693,0.13494809688581316,0.025336500395882817
no_time_context,max_features_075,189,split_time_based,train,0.99,0.5405845468418558,1770,1263,507,0.6021057530284646,0.39405043668443485,0.6285714285714286,0.04339250493096647,0.08118081180811808,0.010292953285827395
no_time_context,max_features_075,189,split_time_based,validation,0.95,0.5142965059295611,362,243,119,0.6127883252066259,0.44437330009665366,0.0,0.0,0.0,0.0
no_time_context,max_features_075,189,split_time_based,validation,0.975,0.528524061253169,362,243,119,0.6127883252066259,0.44437330009665366,0.0,0.0,0.0,0.0
no_time_context,max_features_075,189,split_time_based,validation,0.99,0.5405845468418558,362,243,119,0.6127883252066259,0.44437330009665366,0.0,0.0,0.0,0.0
no_time_context,max_features_075,189,split_time_based,holdout,0.95,0.5142965059295611,394,261,133,0.7001987727940541,0.6533752907216649,1.0,0.15789473684210525,0.2727272727272727,0.0
no_time_context,max_features_075,189,split_time_based,holdout,0.975,0.528524061253169,394,261,133,0.7001987727940541,0.6533752907216649,1.0,0.12781954887218044,0.22666666666666666,0.0
no_time_context,max_features_075,189,split_time_based,holdout,0.99,0.5405845468418558,394,261,133,0.7001987727940541,0.6533752907216649,1.0,0.12781954887218044,0.22666666666666666,0.0
no_time_context,max_features_075,189,split_substation_based,train,0.95,0.5142965059295611,2021,1380,641,0.6433878224694205,0.4853346272349254,0.6271186440677966,0.11544461778471139,0.19499341238471674,0.03188405797101449
no_time_context,max_features_075,189,split_substation_based,train,0.975,0.528524061253169,2021,1380,641,0.6433878224694205,0.4853346272349254,0.7794117647058824,0.08268330733229329,0.14950634696755993,0.010869565217391304
no_time_context,max_features_075,189,split_substation_based,train,0.99,0.5405845468418558,2021,1380,641,0.6433878224694205,0.4853346272349254,0.8571428571428571,0.056162246489859596,0.1054172767203514,0.004347826086956522
no_time_context,max_features_075,189,split_substation_based,validation,0.95,0.5142965059295611,249,196,53,0.4745860608394301,0.19180516886496765,0.0,0.0,0.0,0.07142857142857142
no_time_context,max_features_075,189,split_substation_based,validation,0.975,0.528524061253169,249,196,53,0.4745860608394301,0.19180516886496765,0.0,0.0,0.0,0.05612244897959184
no_time_context,max_features_075,189,split_substation_based,validation,0.99,0.5405845468418558,249,196,53,0.4745860608394301,0.19180516886496765,0.0,0.0,0.0,0.02040816326530612
no_time_context,max_features_075,189,split_substation_based,holdout,0.95,0.5142965059295611,256,191,65,0.5237213048731373,0.305281994197987,0.5,0.09230769230769231,0.15584415584415584,0.031413612565445025
no_time_context,max_features_075,189,split_substation_based,holdout,0.975,0.528524061253169,256,191,65,0.5237213048731373,0.305281994197987,0.3333333333333333,0.046153846153846156,0.08108108108108109,0.031413612565445025
no_time_context,max_features_075,189,split_substation_based,holdout,0.99,0.5405845468418558,256,191,65,0.5237213048731373,0.305281994197987,0.5,0.046153846153846156,0.08450704225352113,0.015706806282722512
no_time_context,bootstrap_true,189,split_time_based,train,0.95,0.5260887129968074,1770,1263,507,0.6160217758975296,0.40105131679106293,0.47540983606557374,0.11439842209072978,0.18441971383147854,0.050673000791765635
no_time_context,bootstrap_true,189,split_time_based,train,0.975,0.5351337768399136,1770,1263,507,0.6160217758975296,0.40105131679106293,0.5733333333333334,0.08481262327416174,0.14776632302405499,0.025336500395882817
no_time_context,bootstrap_true,189,split_time_based,train,0.99,0.5479518388258527,1770,1263,507,0.6160217758975296,0.40105131679106293,0.6060606060606061,0.03944773175542406,0.07407407407407407,0.010292953285827395
no_time_context,bootstrap_true,189,split_time_based,validation,0.95,0.5260887129968074,362,243,119,0.6250302590171871,0.4444124593870291,0.0,0.0,0.0,0.0
no_time_context,bootstrap_true,189,split_time_based,validation,0.975,0.5351337768399136,362,243,119,0.6250302590171871,0.4444124593870291,0.0,0.0,0.0,0.0
no_time_context,bootstrap_true,189,split_time_based,validation,0.99,0.5479518388258527,362,243,119,0.6250302590171871,0.4444124593870291,0.0,0.0,0.0,0.0
no_time_context,bootstrap_true,189,split_time_based,holdout,0.95,0.5260887129968074,394,261,133,0.6943220119263676,0.6501686414942828,1.0,0.16541353383458646,0.2838709677419355,0.0
no_time_context,bootstrap_true,189,split_time_based,holdout,0.975,0.5351337768399136,394,261,133,0.6943220119263676,0.6501686414942828,1.0,0.15789473684210525,0.2727272727272727,0.0
no_time_context,bootstrap_true,189,split_time_based,holdout,0.99,0.5479518388258527,394,261,133,0.6943220119263676,0.6501686414942828,1.0,0.12781954887218044,0.22666666666666666,0.0
no_time_context,bootstrap_true,189,split_substation_based,train,0.95,0.5260887129968074,2021,1380,641,0.6488401275181442,0.49892403287881915,0.6324786324786325,0.11544461778471139,0.19525065963060687,0.031159420289855074
no_time_context,bootstrap_true,189,split_substation_based,train,0.975,0.5351337768399136,2021,1380,641,0.6488401275181442,0.49892403287881915,0.8309859154929577,0.09204368174726989,0.16573033707865167,0.008695652173913044
no_time_context,bootstrap_true,189,split_substation_based,train,0.99,0.5479518388258527,2021,1380,641,0.6488401275181442,0.49892403287881915,0.9459459459459459,0.054602184087363496,0.10324483775811209,0.0014492753623188406
no_time_context,bootstrap_true,189,split_substation_based,validation,0.95,0.5260887129968074,249,196,53,0.5040431266846361,0.20490081420022116,0.0,0.0,0.0,0.07142857142857142
no_time_context,bootstrap_true,189,split_substation_based,validation,0.975,0.5351337768399136,249,196,53,0.5040431266846361,0.20490081420022116,0.0,0.0,0.0,0.07142857142857142
no_time_context,bootstrap_true,189,split_substation_based,validation,0.99,0.5479518388258527,249,196,53,0.5040431266846361,0.20490081420022116,0.0,0.0,0.0,0.030612244897959183
no_time_context,bootstrap_true,189,split_substation_based,holdout,0.95,0.5260887129968074,256,191,65,0.5467579540877969,0.3236024099905338,0.46153846153846156,0.09230769230769231,0.15384615384615385,0.03664921465968586
