model,split,candidate_id,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,class_weight,row_count,accuracy,macro_f1,weighted_f1,top2_accuracy,bucket_distance_mae
leadtime_lgbm,validation,319,200,0.03,31,-1,20,0.9,0.8,0.1,1.0,balanced,143,0.43356643356643354,0.3229166666666667,0.39040646853146854,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,319,200,0.03,31,-1,20,0.9,0.8,0.1,1.0,balanced,86,0.6744186046511628,0.4570600878422577,0.6657636865061514,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,320,200,0.03,31,-1,20,0.9,0.9,0.1,1.0,balanced,143,0.3986013986013986,0.2970022808732486,0.35353649283268057,0.7902097902097902,0.7272727272727273
leadtime_lgbm,holdout,320,200,0.03,31,-1,20,0.9,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.4570600878422577,0.6657636865061514,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,321,200,0.03,31,-1,30,0.8,0.8,0.1,1.0,balanced,143,0.4755244755244755,0.35376475376475375,0.4287661056891826,0.7902097902097902,0.6573426573426573
leadtime_lgbm,holdout,321,200,0.03,31,-1,30,0.8,0.8,0.1,1.0,balanced,86,0.6744186046511628,0.4570600878422577,0.6657636865061514,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,322,200,0.03,31,-1,30,0.8,0.9,0.1,1.0,balanced,143,0.4825174825174825,0.35905575905575904,0.43309511001818696,0.7902097902097902,0.6433566433566433
leadtime_lgbm,holdout,322,200,0.03,31,-1,30,0.8,0.9,0.1,1.0,balanced,86,0.7093023255813954,0.4813670411985019,0.6973085968121243,0.9651162790697675,0.32558139534883723
leadtime_lgbm,validation,323,200,0.03,31,-1,30,0.9,0.8,0.1,1.0,balanced,143,0.4755244755244755,0.35376475376475375,0.4287661056891826,0.7902097902097902,0.6573426573426573
leadtime_lgbm,holdout,323,200,0.03,31,-1,30,0.9,0.8,0.1,1.0,balanced,86,0.6744186046511628,0.4570600878422577,0.6657636865061514,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,324,200,0.03,31,-1,30,0.9,0.9,0.1,1.0,balanced,143,0.4825174825174825,0.35905575905575904,0.43309511001818696,0.7902097902097902,0.6433566433566433
leadtime_lgbm,holdout,324,200,0.03,31,-1,30,0.9,0.9,0.1,1.0,balanced,86,0.7093023255813954,0.4813670411985019,0.6973085968121243,0.9651162790697675,0.32558139534883723
leadtime_lgbm,validation,325,200,0.05,7,3,10,0.8,0.8,0.1,1.0,balanced,143,0.4195804195804196,0.3120879120879121,0.3796050103742411,0.7902097902097902,0.7132867132867133
leadtime_lgbm,holdout,325,200,0.05,7,3,10,0.8,0.8,0.1,1.0,balanced,86,0.6046511627906976,0.40968133819269226,0.597492518630078,0.9651162790697675,0.43023255813953487
leadtime_lgbm,validation,326,200,0.05,7,3,10,0.8,0.9,0.1,1.0,balanced,143,0.45454545454545453,0.33617534605082905,0.4108291879867663,0.7902097902097902,0.6643356643356644
leadtime_lgbm,holdout,326,200,0.05,7,3,10,0.8,0.9,0.1,1.0,balanced,86,0.5813953488372093,0.3945005611672278,0.5712356119332864,0.9651162790697675,0.45348837209302323
leadtime_lgbm,validation,327,200,0.05,7,3,10,0.9,0.8,0.1,1.0,balanced,143,0.4195804195804196,0.3120879120879121,0.3796050103742411,0.7902097902097902,0.7132867132867133
leadtime_lgbm,holdout,327,200,0.05,7,3,10,0.9,0.8,0.1,1.0,balanced,86,0.6046511627906976,0.40968133819269226,0.597492518630078,0.9651162790697675,0.43023255813953487
leadtime_lgbm,validation,328,200,0.05,7,3,10,0.9,0.9,0.1,1.0,balanced,143,0.45454545454545453,0.33617534605082905,0.4108291879867663,0.7902097902097902,0.6643356643356644
leadtime_lgbm,holdout,328,200,0.05,7,3,10,0.9,0.9,0.1,1.0,balanced,86,0.5813953488372093,0.3945005611672278,0.5712356119332864,0.9651162790697675,0.45348837209302323
leadtime_lgbm,validation,329,200,0.05,7,3,20,0.8,0.8,0.1,1.0,balanced,143,0.4405594405594406,0.32364532019704434,0.40116435288849084,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,329,200,0.05,7,3,20,0.8,0.8,0.1,1.0,balanced,86,0.6744186046511628,0.45751633986928103,0.6652986776105791,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,330,200,0.05,7,3,20,0.8,0.9,0.1,1.0,balanced,143,0.4825174825174825,0.3551032994141227,0.4363506983303468,0.7902097902097902,0.6363636363636364
leadtime_lgbm,holdout,330,200,0.05,7,3,20,0.8,0.9,0.1,1.0,balanced,86,0.6976744186046512,0.47353161242050135,0.6863890846448986,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,331,200,0.05,7,3,20,0.9,0.8,0.1,1.0,balanced,143,0.4405594405594406,0.32364532019704434,0.40116435288849084,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,331,200,0.05,7,3,20,0.9,0.8,0.1,1.0,balanced,86,0.6744186046511628,0.45751633986928103,0.6652986776105791,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,332,200,0.05,7,3,20,0.9,0.9,0.1,1.0,balanced,143,0.4825174825174825,0.3551032994141227,0.4363506983303468,0.7902097902097902,0.6363636363636364
leadtime_lgbm,holdout,332,200,0.05,7,3,20,0.9,0.9,0.1,1.0,balanced,86,0.6976744186046512,0.47353161242050135,0.6863890846448986,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,333,200,0.05,7,3,30,0.8,0.8,0.1,1.0,balanced,143,0.45454545454545453,0.3385416666666667,0.41083916083916083,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,333,200,0.05,7,3,30,0.8,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4655430711610487,0.6742095636268617,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,334,200,0.05,7,3,30,0.8,0.9,0.1,1.0,balanced,143,0.44755244755244755,0.33235581622678395,0.4054303467793203,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,334,200,0.05,7,3,30,0.8,0.9,0.1,1.0,balanced,86,0.6627906976744186,0.44971910112359553,0.6511105304415992,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,335,200,0.05,7,3,30,0.9,0.8,0.1,1.0,balanced,143,0.45454545454545453,0.3385416666666667,0.41083916083916083,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,335,200,0.05,7,3,30,0.9,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4655430711610487,0.6742095636268617,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,336,200,0.05,7,3,30,0.9,0.9,0.1,1.0,balanced,143,0.44755244755244755,0.33235581622678395,0.4054303467793203,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,336,200,0.05,7,3,30,0.9,0.9,0.1,1.0,balanced,86,0.6627906976744186,0.44971910112359553,0.6511105304415992,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,337,200,0.05,7,4,10,0.8,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.31620585596607126,0.3865710995635145,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,337,200,0.05,7,4,10,0.8,0.8,0.1,1.0,balanced,86,0.5930232558139535,0.40142162364384587,0.5863022994805941,0.9651162790697675,0.4418604651162791
leadtime_lgbm,validation,338,200,0.05,7,4,10,0.8,0.9,0.1,1.0,balanced,143,0.4405594405594406,0.32570692510580873,0.3986910470379771,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,338,200,0.05,7,4,10,0.8,0.9,0.1,1.0,balanced,86,0.6162790697674418,0.41785747641729715,0.608606410498674,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,339,200,0.05,7,4,10,0.9,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.31620585596607126,0.3865710995635145,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,339,200,0.05,7,4,10,0.9,0.8,0.1,1.0,balanced,86,0.5930232558139535,0.40142162364384587,0.5863022994805941,0.9651162790697675,0.4418604651162791
leadtime_lgbm,validation,340,200,0.05,7,4,10,0.9,0.9,0.1,1.0,balanced,143,0.4405594405594406,0.32570692510580873,0.3986910470379771,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,340,200,0.05,7,4,10,0.9,0.9,0.1,1.0,balanced,86,0.6162790697674418,0.41785747641729715,0.608606410498674,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,341,200,0.05,7,4,20,0.8,0.8,0.1,1.0,balanced,143,0.4755244755244755,0.35249979610145993,0.4308783949106924,0.7902097902097902,0.6573426573426573
leadtime_lgbm,holdout,341,200,0.05,7,4,20,0.8,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.44971910112359553,0.6511105304415992,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,342,200,0.05,7,4,20,0.8,0.9,0.1,1.0,balanced,143,0.4195804195804196,0.3126818450019329,0.3791718261595573,0.7902097902097902,0.7202797202797203
leadtime_lgbm,holdout,342,200,0.05,7,4,20,0.8,0.9,0.1,1.0,balanced,86,0.6046511627906976,0.4103067714178825,0.5942663064756087,0.9651162790697675,0.43023255813953487
leadtime_lgbm,validation,343,200,0.05,7,4,20,0.9,0.8,0.1,1.0,balanced,143,0.4755244755244755,0.35249979610145993,0.4308783949106924,0.7902097902097902,0.6573426573426573
leadtime_lgbm,holdout,343,200,0.05,7,4,20,0.9,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.44971910112359553,0.6511105304415992,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,344,200,0.05,7,4,20,0.9,0.9,0.1,1.0,balanced,143,0.4195804195804196,0.3126818450019329,0.3791718261595573,0.7902097902097902,0.7202797202797203
leadtime_lgbm,holdout,344,200,0.05,7,4,20,0.9,0.9,0.1,1.0,balanced,86,0.6046511627906976,0.4103067714178825,0.5942663064756087,0.9651162790697675,0.43023255813953487
leadtime_lgbm,validation,345,200,0.05,7,4,30,0.8,0.8,0.1,1.0,balanced,143,0.44755244755244755,0.3333333333333333,0.4065777972027972,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,345,200,0.05,7,4,30,0.8,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4419538619594658,0.6415841842220151,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,346,200,0.05,7,4,30,0.8,0.9,0.1,1.0,balanced,143,0.44755244755244755,0.3333333333333333,0.4065777972027972,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,346,200,0.05,7,4,30,0.8,0.9,0.1,1.0,balanced,86,0.6511627906976745,0.4419538619594658,0.6415841842220151,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,347,200,0.05,7,4,30,0.9,0.8,0.1,1.0,balanced,143,0.44755244755244755,0.3333333333333333,0.4065777972027972,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,347,200,0.05,7,4,30,0.9,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4419538619594658,0.6415841842220151,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,348,200,0.05,7,4,30,0.9,0.9,0.1,1.0,balanced,143,0.44755244755244755,0.3333333333333333,0.4065777972027972,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,348,200,0.05,7,4,30,0.9,0.9,0.1,1.0,balanced,86,0.6511627906976745,0.4419538619594658,0.6415841842220151,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,349,200,0.05,7,-1,10,0.8,0.8,0.1,1.0,balanced,143,0.3986013986013986,0.29462299765330063,0.3643393031822784,0.7902097902097902,0.7342657342657343
leadtime_lgbm,holdout,349,200,0.05,7,-1,10,0.8,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.44884025439580993,0.6545036932633832,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,350,200,0.05,7,-1,10,0.8,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.32236132315521626,0.3907986974857204,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,350,200,0.05,7,-1,10,0.8,0.9,0.1,1.0,balanced,86,0.627906976744186,0.4254742547425474,0.6202495745887692,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,351,200,0.05,7,-1,10,0.9,0.8,0.1,1.0,balanced,143,0.3986013986013986,0.29462299765330063,0.3643393031822784,0.7902097902097902,0.7342657342657343
leadtime_lgbm,holdout,351,200,0.05,7,-1,10,0.9,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.44884025439580993,0.6545036932633832,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,352,200,0.05,7,-1,10,0.9,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.32236132315521626,0.3907986974857204,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,352,200,0.05,7,-1,10,0.9,0.9,0.1,1.0,balanced,86,0.627906976744186,0.4254742547425474,0.6202495745887692,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,353,200,0.05,7,-1,20,0.8,0.8,0.1,1.0,balanced,143,0.4195804195804196,0.3129160305343512,0.3774208081994342,0.7902097902097902,0.7202797202797203
leadtime_lgbm,holdout,353,200,0.05,7,-1,20,0.8,0.8,0.1,1.0,balanced,86,0.627906976744186,0.4254742547425474,0.6202495745887692,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,354,200,0.05,7,-1,20,0.8,0.9,0.1,1.0,balanced,143,0.4195804195804196,0.3125,0.3780594405594406,0.7902097902097902,0.7132867132867133
leadtime_lgbm,holdout,354,200,0.05,7,-1,20,0.8,0.9,0.1,1.0,balanced,86,0.6395348837209303,0.4339869281045751,0.6306429548563611,0.9651162790697675,0.3953488372093023
leadtime_lgbm,validation,355,200,0.05,7,-1,20,0.9,0.8,0.1,1.0,balanced,143,0.4195804195804196,0.3129160305343512,0.3774208081994342,0.7902097902097902,0.7202797202797203
leadtime_lgbm,holdout,355,200,0.05,7,-1,20,0.9,0.8,0.1,1.0,balanced,86,0.627906976744186,0.4254742547425474,0.6202495745887692,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,356,200,0.05,7,-1,20,0.9,0.9,0.1,1.0,balanced,143,0.4195804195804196,0.3125,0.3780594405594406,0.7902097902097902,0.7132867132867133
leadtime_lgbm,holdout,356,200,0.05,7,-1,20,0.9,0.9,0.1,1.0,balanced,86,0.6395348837209303,0.4339869281045751,0.6306429548563611,0.9651162790697675,0.3953488372093023
leadtime_lgbm,validation,357,200,0.05,7,-1,30,0.8,0.8,0.1,1.0,balanced,143,0.46153846153846156,0.34393375246698815,0.41630480854066276,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,357,200,0.05,7,-1,30,0.8,0.8,0.1,1.0,balanced,86,0.7093023255813954,0.4809937424115065,0.6997530413704575,0.9651162790697675,0.32558139534883723
leadtime_lgbm,validation,358,200,0.05,7,-1,30,0.8,0.9,0.1,1.0,balanced,143,0.45454545454545453,0.33886853886853885,0.40934620934620936,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,358,200,0.05,7,-1,30,0.8,0.9,0.1,1.0,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,359,200,0.05,7,-1,30,0.9,0.8,0.1,1.0,balanced,143,0.46153846153846156,0.34393375246698815,0.41630480854066276,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,359,200,0.05,7,-1,30,0.9,0.8,0.1,1.0,balanced,86,0.7093023255813954,0.4809937424115065,0.6997530413704575,0.9651162790697675,0.32558139534883723
leadtime_lgbm,validation,360,200,0.05,7,-1,30,0.9,0.9,0.1,1.0,balanced,143,0.45454545454545453,0.33886853886853885,0.40934620934620936,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,360,200,0.05,7,-1,30,0.9,0.9,0.1,1.0,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,361,200,0.05,15,3,10,0.8,0.8,0.1,1.0,balanced,143,0.44755244755244755,0.33180512256250383,0.4076565283240508,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,361,200,0.05,15,3,10,0.8,0.8,0.1,1.0,balanced,86,0.5581395348837209,0.377247191011236,0.5523092500653253,0.9651162790697675,0.47674418604651164
leadtime_lgbm,validation,362,200,0.05,15,3,10,0.8,0.9,0.1,1.0,balanced,143,0.42657342657342656,0.3157164994698638,0.3898237803302643,0.7902097902097902,0.7132867132867133
leadtime_lgbm,holdout,362,200,0.05,15,3,10,0.8,0.9,0.1,1.0,balanced,86,0.627906976744186,0.4236874236874237,0.6202828179572365,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,363,200,0.05,15,3,10,0.9,0.8,0.1,1.0,balanced,143,0.44755244755244755,0.33180512256250383,0.4076565283240508,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,363,200,0.05,15,3,10,0.9,0.8,0.1,1.0,balanced,86,0.5581395348837209,0.377247191011236,0.5523092500653253,0.9651162790697675,0.47674418604651164
leadtime_lgbm,validation,364,200,0.05,15,3,10,0.9,0.9,0.1,1.0,balanced,143,0.42657342657342656,0.3157164994698638,0.3898237803302643,0.7902097902097902,0.7132867132867133
leadtime_lgbm,holdout,364,200,0.05,15,3,10,0.9,0.9,0.1,1.0,balanced,86,0.627906976744186,0.4236874236874237,0.6202828179572365,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,365,200,0.05,15,3,20,0.8,0.8,0.1,1.0,balanced,143,0.45454545454545453,0.33641465156616673,0.41303648906954693,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,365,200,0.05,15,3,20,0.8,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4412671712924026,0.6430066305474603,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,366,200,0.05,15,3,20,0.8,0.9,0.1,1.0,balanced,143,0.48951048951048953,0.35714285714285715,0.4451798201798202,0.7902097902097902,0.6433566433566433
leadtime_lgbm,holdout,366,200,0.05,15,3,20,0.8,0.9,0.1,1.0,balanced,86,0.7093023255813954,0.48145033174469676,0.6984241855249347,0.9651162790697675,0.32558139534883723
leadtime_lgbm,validation,367,200,0.05,15,3,20,0.9,0.8,0.1,1.0,balanced,143,0.45454545454545453,0.33641465156616673,0.41303648906954693,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,367,200,0.05,15,3,20,0.9,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4412671712924026,0.6430066305474603,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,368,200,0.05,15,3,20,0.9,0.9,0.1,1.0,balanced,143,0.48951048951048953,0.35714285714285715,0.4451798201798202,0.7902097902097902,0.6433566433566433
leadtime_lgbm,holdout,368,200,0.05,15,3,20,0.9,0.9,0.1,1.0,balanced,86,0.7093023255813954,0.48145033174469676,0.6984241855249347,0.9651162790697675,0.32558139534883723
leadtime_lgbm,validation,369,200,0.05,15,3,30,0.8,0.8,0.1,1.0,balanced,143,0.45454545454545453,0.3387657938106574,0.4120764787309376,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,369,200,0.05,15,3,30,0.8,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4655430711610487,0.6742095636268617,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,370,200,0.05,15,3,30,0.8,0.9,0.1,1.0,balanced,143,0.46853146853146854,0.34783317041381556,0.42551046216735366,0.7902097902097902,0.6713286713286714
leadtime_lgbm,holdout,370,200,0.05,15,3,30,0.8,0.9,0.1,1.0,balanced,86,0.6976744186046512,0.47353161242050135,0.6863890846448986,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,371,200,0.05,15,3,30,0.9,0.8,0.1,1.0,balanced,143,0.45454545454545453,0.3387657938106574,0.4120764787309376,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,371,200,0.05,15,3,30,0.9,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4655430711610487,0.6742095636268617,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,372,200,0.05,15,3,30,0.9,0.9,0.1,1.0,balanced,143,0.46853146853146854,0.34783317041381556,0.42551046216735366,0.7902097902097902,0.6713286713286714
leadtime_lgbm,holdout,372,200,0.05,15,3,30,0.9,0.9,0.1,1.0,balanced,86,0.6976744186046512,0.47353161242050135,0.6863890846448986,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,373,200,0.05,15,4,10,0.8,0.8,0.1,1.0,balanced,143,0.43356643356643354,0.32283272283272285,0.3806859806859807,0.7902097902097902,0.6713286713286714
leadtime_lgbm,holdout,373,200,0.05,15,4,10,0.8,0.8,0.1,1.0,balanced,86,0.6046511627906976,0.40968133819269226,0.597492518630078,0.9651162790697675,0.43023255813953487
leadtime_lgbm,validation,374,200,0.05,15,4,10,0.8,0.9,0.1,1.0,balanced,143,0.4755244755244755,0.35402551425257894,0.4262648174019718,0.7902097902097902,0.6503496503496503
leadtime_lgbm,holdout,374,200,0.05,15,4,10,0.8,0.9,0.1,1.0,balanced,86,0.5697674418604651,0.3862893434201924,0.5630330950627822,0.9651162790697675,0.46511627906976744
leadtime_lgbm,validation,375,200,0.05,15,4,10,0.9,0.8,0.1,1.0,balanced,143,0.43356643356643354,0.32283272283272285,0.3806859806859807,0.7902097902097902,0.6713286713286714
leadtime_lgbm,holdout,375,200,0.05,15,4,10,0.9,0.8,0.1,1.0,balanced,86,0.6046511627906976,0.40968133819269226,0.597492518630078,0.9651162790697675,0.43023255813953487
leadtime_lgbm,validation,376,200,0.05,15,4,10,0.9,0.9,0.1,1.0,balanced,143,0.4755244755244755,0.35402551425257894,0.4262648174019718,0.7902097902097902,0.6503496503496503
leadtime_lgbm,holdout,376,200,0.05,15,4,10,0.9,0.9,0.1,1.0,balanced,86,0.5697674418604651,0.3862893434201924,0.5630330950627822,0.9651162790697675,0.46511627906976744
leadtime_lgbm,validation,377,200,0.05,15,4,20,0.8,0.8,0.1,1.0,balanced,143,0.43356643356643354,0.3221815221815222,0.39915981454442995,0.7902097902097902,0.7272727272727273
leadtime_lgbm,holdout,377,200,0.05,15,4,20,0.8,0.8,0.1,1.0,balanced,86,0.5697674418604651,0.3856154133931911,0.5635685015529976,0.9651162790697675,0.46511627906976744
leadtime_lgbm,validation,378,200,0.05,15,4,20,0.8,0.9,0.1,1.0,balanced,143,0.4125874125874126,0.3063613231552163,0.3777077883948113,0.7902097902097902,0.7342657342657343
leadtime_lgbm,holdout,378,200,0.05,15,4,20,0.8,0.9,0.1,1.0,balanced,86,0.6511627906976745,0.4405430711610487,0.6431767703161746,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,379,200,0.05,15,4,20,0.9,0.8,0.1,1.0,balanced,143,0.43356643356643354,0.3221815221815222,0.39915981454442995,0.7902097902097902,0.7272727272727273
leadtime_lgbm,holdout,379,200,0.05,15,4,20,0.9,0.8,0.1,1.0,balanced,86,0.5697674418604651,0.3856154133931911,0.5635685015529976,0.9651162790697675,0.46511627906976744
leadtime_lgbm,validation,380,200,0.05,15,4,20,0.9,0.9,0.1,1.0,balanced,143,0.4125874125874126,0.3063613231552163,0.3777077883948113,0.7902097902097902,0.7342657342657343
leadtime_lgbm,holdout,380,200,0.05,15,4,20,0.9,0.9,0.1,1.0,balanced,86,0.6511627906976745,0.4405430711610487,0.6431767703161746,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,381,200,0.05,15,4,30,0.8,0.8,0.1,1.0,balanced,143,0.45454545454545453,0.33909414758269724,0.4105875193508781,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,381,200,0.05,15,4,30,0.8,0.8,0.1,1.0,balanced,86,0.627906976744186,0.42595704948646124,0.6196534427724579,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,382,200,0.05,15,4,30,0.8,0.9,0.1,1.0,balanced,143,0.46153846153846156,0.3429618320610687,0.4188638231997011,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,382,200,0.05,15,4,30,0.8,0.9,0.1,1.0,balanced,86,0.686046511627907,0.4656574151948416,0.6754552389148591,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,383,200,0.05,15,4,30,0.9,0.8,0.1,1.0,balanced,143,0.45454545454545453,0.33909414758269724,0.4105875193508781,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,383,200,0.05,15,4,30,0.9,0.8,0.1,1.0,balanced,86,0.627906976744186,0.42595704948646124,0.6196534427724579,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,384,200,0.05,15,4,30,0.9,0.9,0.1,1.0,balanced,143,0.46153846153846156,0.3429618320610687,0.4188638231997011,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,384,200,0.05,15,4,30,0.9,0.9,0.1,1.0,balanced,86,0.686046511627907,0.4656574151948416,0.6754552389148591,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,385,200,0.05,15,-1,10,0.8,0.8,0.1,1.0,balanced,143,0.4405594405594406,0.3274503816793893,0.39869919393583514,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,385,200,0.05,15,-1,10,0.8,0.8,0.1,1.0,balanced,86,0.6744186046511628,0.45636704119850185,0.6658936503788868,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,386,200,0.05,15,-1,10,0.8,0.9,0.1,1.0,balanced,143,0.44755244755244755,0.3300653594771242,0.410427807486631,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,386,200,0.05,15,-1,10,0.8,0.9,0.1,1.0,balanced,86,0.6395348837209303,0.4295981087470449,0.6306448952663698,0.9651162790697675,0.3953488372093023
leadtime_lgbm,validation,387,200,0.05,15,-1,10,0.9,0.8,0.1,1.0,balanced,143,0.4405594405594406,0.3274503816793893,0.39869919393583514,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,387,200,0.05,15,-1,10,0.9,0.8,0.1,1.0,balanced,86,0.6744186046511628,0.45636704119850185,0.6658936503788868,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,388,200,0.05,15,-1,10,0.9,0.9,0.1,1.0,balanced,143,0.44755244755244755,0.3300653594771242,0.410427807486631,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,388,200,0.05,15,-1,10,0.9,0.9,0.1,1.0,balanced,86,0.6395348837209303,0.4295981087470449,0.6306448952663698,0.9651162790697675,0.3953488372093023
leadtime_lgbm,validation,389,200,0.05,15,-1,20,0.8,0.8,0.1,1.0,balanced,143,0.44755244755244755,0.33253944020356235,0.40659969038594995,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,389,200,0.05,15,-1,20,0.8,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.44557919621749403,0.6533729176975096,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,390,200,0.05,15,-1,20,0.8,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.3223443223443223,0.3955275493737032,0.7902097902097902,0.7132867132867133
leadtime_lgbm,holdout,390,200,0.05,15,-1,20,0.8,0.9,0.1,1.0,balanced,86,0.6511627906976745,0.4405430711610487,0.6431767703161746,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,391,200,0.05,15,-1,20,0.9,0.8,0.1,1.0,balanced,143,0.44755244755244755,0.33253944020356235,0.40659969038594995,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,391,200,0.05,15,-1,20,0.9,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.44557919621749403,0.6533729176975096,0.9651162790697675,0.37209302325581395
