feature,category,importance,missing_rate,zero_rate,unique_count,min,median,max,target_corr,causal_requirement
mw_anomaly_3h_event_label,anomaly_derived,0.0,0.0,0.9661303979678239,2,0.0,0.0,1.0,0.03093096090327781,must be computed using only data available at or before window_end
mw_anomaly_3h_label,anomaly_derived,0.0,0.0,0.930567315834039,2,0.0,0.0,1.0,-0.027061855319467455,must be computed using only data available at or before window_end
mw_anomaly_3h_strong_label,anomaly_derived,0.0,0.0,0.9902624894157493,2,0.0,0.0,1.0,0.00969870696513808,must be computed using only data available at or before window_end
mw_anomaly_6h_event_label,anomaly_derived,0.0,0.0,0.934801016088061,2,0.0,0.0,1.0,0.05695289888927584,must be computed using only data available at or before window_end
mw_anomaly_6h_iforest_score_ratio,anomaly_derived,0.0,0.0,0.0,2362,0.6688350542077116,0.792796490825234,1.1394558228036895,-0.08236842866106826,must be computed using only data available at or before window_end
mw_anomaly_6h_label,anomaly_derived,0.0,0.0,0.8899237933954276,2,0.0,0.0,1.0,0.05063771080598125,must be computed using only data available at or before window_end
mw_anomaly_6h_mahalanobis_score_ratio,anomaly_derived,0.0,0.0,0.0,2362,0.0710155178926193,0.27665977126978003,528.2054100372452,-0.046344806442704035,must be computed using only data available at or before window_end
mw_anomaly_6h_score,anomaly_derived,0.0,0.0,0.0,2362,0.3554917958965486,0.528029177486468,280.3839195297156,-0.046492685827487105,must be computed using only data available at or before window_end
mw_anomaly_6h_score__lag2,anomaly_derived,0.0,0.0,0.0,2125,0.3554917958965486,0.5286708953968693,280.3839195297156,-0.04908939396613265,must be computed using only data available at or before window_end
mw_anomaly_6h_strong_label,anomaly_derived,0.0,0.0,0.9839119390347163,2,0.0,0.0,1.0,-0.004573225078658618,must be computed using only data available at or before window_end
mw_anomaly_context_score,anomaly_derived,0.0,0.0,0.5800169348010161,185,0.0,0.0,10.0,-0.01131309097626228,must be computed using only data available at or before window_end
mw_anomaly_fast_spike,anomaly_derived,0.0,0.0,0.9394580863674852,2,0.0,0.0,1.0,-0.12498980504391956,must be computed using only data available at or before window_end
mw_anomaly_has_raw_data,anomaly_derived,0.0,0.0,0.0,1,1.0,1.0,1.0,,must be computed using only data available at or before window_end
mw_anomaly_main_confirmed,anomaly_derived,0.0,0.0,0.9432684165961049,2,0.0,0.0,1.0,-0.005943430622485068,must be computed using only data available at or before window_end
mw_anomaly_multi_window_count,anomaly_derived,0.0,0.0,0.8522438611346317,5,0.0,0.0,4.0,-0.0482557743572396,must be computed using only data available at or before window_end
mw_anomaly_operational_confirmed,anomaly_derived,0.0,0.0,0.9309906858594411,2,0.0,0.0,1.0,-0.04812171929644293,must be computed using only data available at or before window_end
mw_anomaly_persistent_confirmed,anomaly_derived,0.0,0.0,0.9335309060118544,2,0.0,0.0,1.0,-0.04967454216070931,must be computed using only data available at or before window_end
mw_anomaly_short_term_confirmed,anomaly_derived,0.0,0.0,0.9555461473327689,2,0.0,0.0,1.0,-0.12588375616271108,must be computed using only data available at or before window_end
strong_anomaly_label,anomaly_derived,0.0,0.0,0.9839119390347163,2,0.0,0.0,1.0,-0.004573225078658618,must be computed using only data available at or before window_end
dhw_supply_temperature_gap__last__roll3d_delta,causal_temporal,0.0,0.0,0.7684165961049958,327,-25.429999999999996,0.0,16.120000000000005,0.08336331409039555,must be computed using only data available at or before window_end
dhw_supply_temperature_gap__last__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
hc1_supply_temperature_gap__last__roll3d_delta,causal_temporal,0.0,0.0,0.5749364944961897,699,-48.550000000000004,0.0,45.050000000000004,-0.04760369869217322,must be computed using only data available at or before window_end
hc1_supply_temperature_gap__last__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
network_temperature_gap__last__roll3d_delta,causal_temporal,0.0,0.0,0.5910245554614734,450,-48.0,0.0,36.66666666666667,-0.021939371964121955,must be computed using only data available at or before window_end
network_temperature_gap__last__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
network_temperature_gap__max_abs__roll3d_delta,causal_temporal,0.0,0.0,0.5927180355630821,322,-48.0,0.0,42.0,-0.03406584601293625,must be computed using only data available at or before window_end
network_temperature_gap__max_abs__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
network_temperature_gap__mean__roll3d_delta,causal_temporal,0.0,0.0,0.5635055038103303,915,-44.22222222222222,0.0,34.791666666666664,-0.03330464585665571,must be computed using only data available at or before window_end
network_temperature_gap__mean__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
outdoor_temperature__mean__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
outdoor_temperature__std__roll3d_delta,causal_temporal,0.0,0.0,0.563082133784928,1033,-7.344919063989407,0.0,3.724779262119375,0.013517427975840844,must be computed using only data available at or before window_end
outdoor_temperature__std__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
p_net_meter_flow__mean__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
p_net_meter_heat_power__mean__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
p_net_return_temperature__mean__roll3d_delta,causal_temporal,0.0,0.0,0.5664690939881456,818,-31.644444444444442,0.0,20.055555555555557,0.07025241744355308,must be computed using only data available at or before window_end
p_net_return_temperature__mean__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
p_net_supply_temperature__mean__roll3d_delta,causal_temporal,0.0,0.0,0.5660457239627434,818,-52.44444444444444,0.0,37.36111111111112,0.025003191634854864,must be computed using only data available at or before window_end
p_net_supply_temperature__mean__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
s_dhw_supply_temperature__mean__roll3d_delta,causal_temporal,0.0,0.0,0.7286198137171889,622,-34.94827777777778,0.0,14.655555555555559,0.08196491757185484,must be computed using only data available at or before window_end
s_dhw_supply_temperature__mean__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
s_dhw_supply_temperature_setpoint__delta,causal_temporal,0.0,0.0,0.9398814563928873,13,-56.0,0.0,62.0,-0.032540670769325944,must be computed using only data available at or before window_end
s_dhw_supply_temperature_setpoint__mean__roll24h_delta,causal_temporal,0.0,0.0,0.8738357324301439,106,-15.555555555555557,0.0,4.6666666666666785,0.04689186417044703,must be computed using only data available at or before window_end
s_dhw_supply_temperature_setpoint__mean__roll3d_delta,causal_temporal,0.0,0.0,0.9276037256562235,70,-1.1666666666666572,0.0,1.1944444444444429,-0.05407625363861859,must be computed using only data available at or before window_end
s_dhw_supply_temperature_setpoint__mean__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
s_dhw_supply_temperature_setpoint__mean__roll7d_mean,causal_temporal,0.0,0.0,0.0,445,48.11111111111111,60.0,71.42592592592592,-0.0457748998769,must be computed using only data available at or before window_end
s_hc1_supply_temperature__mean__roll3d_delta,causal_temporal,0.0,0.0,0.563082133784928,1008,-25.381944444444443,0.0,24.020833333333336,0.0396848619135872,must be computed using only data available at or before window_end
s_hc1_supply_temperature__mean__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
s_hc1_supply_temperature_setpoint__mean__roll3d_delta,causal_temporal,0.0,0.0,0.6236240474174428,866,-38.452777777777776,0.0,48.280555555555566,0.05965192746444071,must be computed using only data available at or before window_end
s_hc1_supply_temperature_setpoint__mean__roll7d_delta,causal_temporal,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
s_hc1_supply_temperature_setpoint__mean__roll7d_mean,causal_temporal,0.0,0.0,0.0,2108,10.0,57.46811342592592,82.8781746031746,0.08172713138821312,must be computed using only data available at or before window_end
configuration_type__is__sh,context_or_other,0.0,0.0,0.8141405588484335,2,0.0,0.0,1.0,0.1042552735102054,must be computed using only data available at or before window_end
configuration_type__is__sh_dhw,context_or_other,0.0,0.0,0.39923793395427604,2,0.0,1.0,1.0,0.045848956623871825,must be computed using only data available at or before window_end
configuration_type__is__sh_dhw_with_sub_circuits,context_or_other,0.0,0.0,0.8729889923793396,2,0.0,0.0,1.0,-0.10109644062629145,must be computed using only data available at or before window_end
configuration_type__is__sh_with_buffer_tank,context_or_other,0.0,0.0,0.9331075359864521,2,0.0,0.0,1.0,-0.08223144148514022,must be computed using only data available at or before window_end
configuration_type__is__sh_with_sub_circuits,context_or_other,0.0,0.0,0.9881456392887383,2,0.0,0.0,1.0,,must be computed using only data available at or before window_end
has_buffer_tank,context_or_other,0.0,0.0,0.9331075359864521,2,0.0,0.0,1.0,-0.08223144148514022,must be computed using only data available at or before window_end
has_dhw,context_or_other,0.0,0.0,0.27222692633361556,2,0.0,1.0,1.0,-0.02013914511948963,must be computed using only data available at or before window_end
manufacturer__is__manufacturer_1,context_or_other,0.0,0.0,0.4809483488569009,2,0.0,1.0,1.0,0.03464036555969129,must be computed using only data available at or before window_end
manufacturer__is__manufacturer_2,context_or_other,0.0,0.0,0.519051651143099,2,0.0,0.0,1.0,-0.0346403655596913,must be computed using only data available at or before window_end
manufacturer_code,context_or_other,0.0,0.0,0.519051651143099,2,0.0,0.0,1.0,-0.0346403655596913,must be computed using only data available at or before window_end
row_count,context_or_other,0.0,0.0,0.0,15,18.0,36.0,36.0,-0.05932441841474033,must be computed using only data available at or before window_end
s_dhw_supply_temperature_setpoint__first,context_or_other,0.0,0.0,0.0,12,10.0,60.0,72.0,-0.007716670307536084,must be computed using only data available at or before window_end
season_bucket__is__autumn,context_or_other,0.0,0.0,0.7523285351397121,2,0.0,0.0,1.0,0.1702458071799906,must be computed using only data available at or before window_end
season_bucket__is__summer,context_or_other,0.0,0.0,0.8755292125317528,2,0.0,0.0,1.0,-0.05990263227253993,must be computed using only data available at or before window_end
season_bucket__is__winter,context_or_other,0.0,0.0,0.5872142252328535,2,0.0,0.0,1.0,-0.02087771068829989,must be computed using only data available at or before window_end
timestamp_gap_count,context_or_other,0.0,0.0,0.9987298899237934,2,0.0,0.0,1.0,-0.024875394060534677,must be computed using only data available at or before window_end
configuration_type__is__missing,data_quality,0.0,0.0,0.9923793395427604,2,0.0,0.0,1.0,-0.06041157296915296,must be computed using only data available at or before window_end
missing_count,data_quality,0.0,0.0,0.9115156646909399,45,0.0,0.0,144.0,0.0007666819159332684,must be computed using only data available at or before window_end
missing_rate,data_quality,0.0,0.0,0.9115156646909399,87,0.0,0.0,0.3,0.0034775189970126345,must be computed using only data available at or before window_end
p_net_meter_energy__missing_count,data_quality,0.0,0.0,0.9686706181202371,12,0.0,0.0,24.0,0.011425881889090855,must be computed using only data available at or before window_end
p_net_meter_energy__missing_rate,data_quality,0.0,0.0,0.9686706181202371,12,0.0,0.0,0.6666666666666666,0.011425881889090888,must be computed using only data available at or before window_end
p_net_meter_flow__missing_count,data_quality,0.0,0.0,0.9686706181202371,12,0.0,0.0,24.0,0.011425881889090855,must be computed using only data available at or before window_end
p_net_meter_flow__missing_rate,data_quality,0.0,0.0,0.9686706181202371,12,0.0,0.0,0.6666666666666666,0.011425881889090888,must be computed using only data available at or before window_end
p_net_meter_heat_power__missing_count,data_quality,0.0,0.0,0.9686706181202371,12,0.0,0.0,24.0,0.011425881889090855,must be computed using only data available at or before window_end
p_net_meter_heat_power__missing_rate,data_quality,0.0,0.0,0.9686706181202371,12,0.0,0.0,0.6666666666666666,0.011425881889090888,must be computed using only data available at or before window_end
p_net_meter_volume__missing_count,data_quality,0.0,0.0,0.9686706181202371,12,0.0,0.0,24.0,0.011425881889090855,must be computed using only data available at or before window_end
p_net_meter_volume__missing_rate,data_quality,0.0,0.0,0.9686706181202371,12,0.0,0.0,0.6666666666666666,0.011425881889090888,must be computed using only data available at or before window_end
p_net_return_temperature__missing_count,data_quality,0.0,0.0,0.9686706181202371,12,0.0,0.0,24.0,0.011425881889090855,must be computed using only data available at or before window_end
p_net_return_temperature__missing_rate,data_quality,0.0,0.0,0.9686706181202371,12,0.0,0.0,0.6666666666666666,0.011425881889090888,must be computed using only data available at or before window_end
p_net_supply_temperature__missing_count,data_quality,0.0,0.0,0.9686706181202371,12,0.0,0.0,24.0,0.011425881889090855,must be computed using only data available at or before window_end
p_net_supply_temperature__missing_rate,data_quality,0.0,0.0,0.9686706181202371,12,0.0,0.0,0.6666666666666666,0.011425881889090888,must be computed using only data available at or before window_end
s_dhw_3-way_valve_status__dominant__is__missing,data_quality,0.0,0.0,0.2506350550381033,2,0.0,1.0,1.0,0.10424275210503373,must be computed using only data available at or before window_end
s_dhw_control_unit_mode__dominant__is__missing,data_quality,0.0,0.0,0.3077900084674005,2,0.0,1.0,1.0,-0.004300306285574221,must be computed using only data available at or before window_end
s_dhw_lower_storage_temperature__missing_count,data_quality,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
s_dhw_lower_storage_temperature__missing_rate,data_quality,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
s_dhw_supply_temperature__missing_count,data_quality,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
s_dhw_supply_temperature__missing_rate,data_quality,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
s_dhw_supply_temperature_setpoint__missing_count,data_quality,0.0,0.0,0.995766299745978,3,0.0,0.0,2.0,-0.0698207083290008,must be computed using only data available at or before window_end
s_dhw_supply_temperature_setpoint__missing_rate,data_quality,0.0,0.0,0.995766299745978,3,0.0,0.0,0.0555555555555555,-0.06982070832900045,must be computed using only data available at or before window_end
s_dhw_upper_storage_temperature__missing_count,data_quality,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
s_dhw_upper_storage_temperature__missing_rate,data_quality,0.0,0.0,1.0,1,0.0,0.0,0.0,,must be computed using only data available at or before window_end
s_hc1.1_control_unit_mode__dominant__is__missing,data_quality,0.0,0.0,0.007620660457239628,2,0.0,1.0,1.0,0.060411572969152984,must be computed using only data available at or before window_end
s_hc1.1_heating_pump_status__dominant__is__missing,data_quality,0.0,0.0,0.007620660457239628,2,0.0,1.0,1.0,0.060411572969152984,must be computed using only data available at or before window_end
s_hc1.2_control_unit_mode__dominant__is__missing,data_quality,0.0,0.0,0.01947502116850127,2,0.0,1.0,1.0,0.060411572969152984,must be computed using only data available at or before window_end
s_hc1.2_dhw_control unit_mode__dominant__is__missing,data_quality,0.0,0.0,0.005080440304826418,2,0.0,1.0,1.0,0.02442774066999004,must be computed using only data available at or before window_end
s_hc1.2_heating_pump_status__dominant__is__missing,data_quality,0.0,0.0,0.05969517358171041,2,0.0,1.0,1.0,0.06664926205852043,must be computed using only data available at or before window_end
s_hc1.3_control_unit_mode__dominant__is__missing,data_quality,0.0,0.0,0.011854360711261643,2,0.0,1.0,1.0,,must be computed using only data available at or before window_end
s_hc1.3_heating_pump_status__dominant__is__missing,data_quality,0.0,0.0,0.05207451312447079,2,0.0,1.0,1.0,0.02980314317249521,must be computed using only data available at or before window_end
s_hc1_control_unit_mode__dominant__is__missing,data_quality,0.0,0.0,0.4140558848433531,2,0.0,1.0,1.0,-0.018423330504623293,must be computed using only data available at or before window_end
s_hc1_heating_pump_status_setpoint__dominant__is__missing,data_quality,0.0,0.0,0.4809483488569009,2,0.0,1.0,1.0,0.03464036555969129,must be computed using only data available at or before window_end
s_hc1_supply_temperature_setpoint__missing_count,data_quality,0.0,0.0,0.9470787468247248,36,0.0,0.0,36.0,-0.050285042771171025,must be computed using only data available at or before window_end
s_hc1_supply_temperature_setpoint__missing_rate,data_quality,0.0,0.0,0.9470787468247248,37,0.0,0.0,1.0,-0.05028504277117099,must be computed using only data available at or before window_end
s_dhw_3-way_valve_status__dominant__is__aus,operation_state,0.0,0.0,0.8065198983911939,2,0.0,0.0,1.0,-0.06789345540761461,must be computed using only data available at or before window_end
s_dhw_3-way_valve_status__dominant__is__ein,operation_state,0.0,0.0,0.9428450465707028,2,0.0,0.0,1.0,-0.0716168642982063,must be computed using only data available at or before window_end
s_dhw_control_unit_mode__dominant__is__standby,operation_state,0.0,0.0,0.9085520745131245,2,0.0,0.0,1.0,0.1643965056909536,must be computed using only data available at or before window_end
s_dhw_control_unit_mode__dominant__is__tag,operation_state,0.0,0.0,0.7836579170194751,2,0.0,0.0,1.0,-0.10440744589416726,must be computed using only data available at or before window_end
s_hc1.1_control_unit_mode__dominant__is__nacht,operation_state,0.0,0.0,0.997883149872989,2,0.0,0.0,1.0,-0.025178135496052807,must be computed using only data available at or before window_end
s_hc1.1_control_unit_mode__dominant__is__tag,operation_state,0.0,0.0,0.9944961896697714,2,0.0,0.0,1.0,-0.05508552073554803,must be computed using only data available at or before window_end
s_hc1.1_heating_pump_status__dominant__is__ein,operation_state,0.0,0.0,0.9923793395427604,2,0.0,0.0,1.0,-0.060411572969152984,must be computed using only data available at or before window_end
s_hc1.2_control_unit_mode__dominant__is__nacht,operation_state,0.0,0.0,0.9923793395427604,2,0.0,0.0,1.0,-0.025178135496052807,must be computed using only data available at or before window_end
s_hc1.2_control_unit_mode__dominant__is__standby,operation_state,0.0,0.0,0.9995766299745978,2,0.0,0.0,1.0,,must be computed using only data available at or before window_end
s_hc1.2_control_unit_mode__dominant__is__tag,operation_state,0.0,0.0,0.9885690093141406,2,0.0,0.0,1.0,-0.05508552073554803,must be computed using only data available at or before window_end
s_hc1.2_dhw_control unit_mode__dominant__is__standby,operation_state,0.0,0.0,0.9949195596951735,2,0.0,0.0,1.0,-0.02442774066999004,must be computed using only data available at or before window_end
s_hc1.2_heating_pump_status__dominant__is__aus,operation_state,0.0,0.0,0.9995766299745978,2,0.0,0.0,1.0,,must be computed using only data available at or before window_end
s_hc1.2_heating_pump_status__dominant__is__ein,operation_state,0.0,0.0,0.9407281964436918,2,0.0,0.0,1.0,-0.06664926205852054,must be computed using only data available at or before window_end
s_hc1.3_control_unit_mode__dominant__is__tag,operation_state,0.0,0.0,0.9881456392887383,2,0.0,0.0,1.0,,must be computed using only data available at or before window_end
s_hc1.3_heating_pump_status__dominant__is__aus,operation_state,0.0,0.0,0.9597798475867908,2,0.0,0.0,1.0,-0.029803143172495227,must be computed using only data available at or before window_end
s_hc1.3_heating_pump_status__dominant__is__ein,operation_state,0.0,0.0,0.9881456392887383,2,0.0,0.0,1.0,,must be computed using only data available at or before window_end
s_hc1_control_unit_mode__dominant__is__nacht,operation_state,0.0,0.0,0.9140558848433531,2,0.0,0.0,1.0,-0.05722243384349058,must be computed using only data available at or before window_end
s_hc1_control_unit_mode__dominant__is__standby,operation_state,0.0,0.0,0.9796782387806944,2,0.0,0.0,1.0,-0.04933180644563814,must be computed using only data available at or before window_end
s_hc1_control_unit_mode__dominant__is__tag,operation_state,0.0,0.0,0.6922099915325995,2,0.0,0.0,1.0,0.05010380675505011,must be computed using only data available at or before window_end
s_hc1_heating_pump_status_setpoint__dominant__is__aus,operation_state,0.0,0.0,0.9678238780694327,2,0.0,0.0,1.0,-0.04933180644563814,must be computed using only data available at or before window_end
s_hc1_heating_pump_status_setpoint__dominant__is__ein,operation_state,0.0,0.0,0.5512277730736664,2,0.0,0.0,1.0,-0.0307140415307321,must be computed using only data available at or before window_end
risk_high_or_critical,risk_derived,0.0,0.0,0.7747671464860287,2,0.0,0.0,1.0,0.04802570225152854,must be computed using only data available at or before window_end
risk_score__delta1,risk_derived,0.0,0.0,0.054614733276883994,2234,-0.8869304328098742,0.0,0.7145798676542366,-0.040527106041547245,must be computed using only data available at or before window_end
risk_score__lag2,risk_derived,0.0,0.0,0.0,2121,0.0011193607982698,0.023720588033437,0.997570688789836,0.04118349588523812,must be computed using only data available at or before window_end
risk_threshold_high_applied,risk_derived,0.0,0.0,0.0,3,0.3699999999999999,0.92,0.92,-0.05212040267159659,must be computed using only data available at or before window_end
p_net_meter_volume__std,sensor_window_stat,0.0,0.0,0.013547840812870448,2326,0.0,5.932825661026808,20620589.956610985,0.018181874352512783,must be computed using only data available at or before window_end
s_dhw_supply_temperature_setpoint__last,sensor_window_stat,0.0,0.0,0.0,17,10.0,60.0,72.0,-0.057964120949805124,must be computed using only data available at or before window_end
s_dhw_supply_temperature_setpoint__max,sensor_window_stat,0.0,0.0,0.0,14,60.0,60.0,72.0,-0.06151508530248503,must be computed using only data available at or before window_end
s_dhw_supply_temperature_setpoint__min,sensor_window_stat,0.0,0.0,0.0,9,10.0,60.0,72.0,0.022716934052924517,must be computed using only data available at or before window_end
s_hc1_supply_temperature_setpoint__max,sensor_window_stat,0.0,0.0,0.0,745,10.0,64.0,90.0,0.05157582709519138,must be computed using only data available at or before window_end
is_heating_season,time_calendar,0.0,0.0,0.34250635055038103,2,0.0,1.0,1.0,0.023558997205904042,must be computed using only data available at or before window_end
is_weekend,time_calendar,0.0,0.0,0.7019475021168501,2,0.0,0.0,1.0,0.03799984261802454,must be computed using only data available at or before window_end
