variant,threshold,rows,positives,predicted_positive,predicted_positive_rate,precision,recall,f1,false_positive_rate,false_positive_count,true_positive_count
ungated_urgency_x8,23.5,300,86,143,0.4766666666666667,0.5314685314685315,0.8837209302325582,0.6637554585152838,0.3130841121495327,67,76
ungated_urgency_x8,24.0,300,86,136,0.4533333333333333,0.5588235294117647,0.8837209302325582,0.6846846846846847,0.2803738317757009,60,76
ungated_urgency_x8,24.5,300,86,129,0.43,0.5736434108527132,0.8604651162790697,0.6883720930232559,0.2570093457943925,55,74
ungated_urgency_x8,25.0,300,86,122,0.4066666666666667,0.6065573770491803,0.8604651162790697,0.7115384615384616,0.22429906542056074,48,74
ungated_urgency_x8,25.5,300,86,115,0.38333333333333336,0.6434782608695652,0.8604651162790697,0.736318407960199,0.19158878504672897,41,74
ungated_urgency_x8,26.0,300,86,112,0.37333333333333335,0.6607142857142857,0.8604651162790697,0.7474747474747475,0.17757009345794392,38,74
ungated_urgency_x8,26.5,300,86,110,0.36666666666666664,0.6727272727272727,0.8604651162790697,0.7551020408163265,0.16822429906542055,36,74
ungated_urgency_x8,27.0,300,86,108,0.36,0.6851851851851852,0.8604651162790697,0.7628865979381443,0.1588785046728972,34,74
ungated_urgency_x8,27.5,300,86,108,0.36,0.6851851851851852,0.8604651162790697,0.7628865979381443,0.1588785046728972,34,74
ungated_urgency_x8,28.0,300,86,108,0.36,0.6851851851851852,0.8604651162790697,0.7628865979381443,0.1588785046728972,34,74
ungated_urgency_x8,28.5,300,86,108,0.36,0.6851851851851852,0.8604651162790697,0.7628865979381443,0.1588785046728972,34,74
ungated_urgency_x8,29.0,300,86,108,0.36,0.6851851851851852,0.8604651162790697,0.7628865979381443,0.1588785046728972,34,74
ungated_urgency_x8,29.5,300,86,107,0.3566666666666667,0.6915887850467289,0.8604651162790697,0.7668393782383419,0.1542056074766355,33,74
ungated_urgency_x8,30.0,300,86,107,0.3566666666666667,0.6915887850467289,0.8604651162790697,0.7668393782383419,0.1542056074766355,33,74
ungated_urgency_x8,30.5,300,86,103,0.3433333333333333,0.6893203883495146,0.8255813953488372,0.7513227513227513,0.14953271028037382,32,71
ungated_urgency_x8,31.0,300,86,103,0.3433333333333333,0.6893203883495146,0.8255813953488372,0.7513227513227513,0.14953271028037382,32,71
ungated_urgency_x8,31.5,300,86,101,0.33666666666666667,0.693069306930693,0.813953488372093,0.7486631016042781,0.14485981308411214,31,70
ungated_urgency_x8,32.0,300,86,100,0.3333333333333333,0.69,0.8023255813953488,0.7419354838709677,0.14485981308411214,31,69
ungated_urgency_x8,32.5,300,86,98,0.32666666666666666,0.6836734693877551,0.7790697674418605,0.7282608695652174,0.14485981308411214,31,67
ungated_urgency_x8,33.0,300,86,96,0.32,0.6770833333333334,0.7558139534883721,0.7142857142857143,0.14485981308411214,31,65
ungated_urgency_x8,33.5,300,86,93,0.31,0.6666666666666666,0.7209302325581395,0.6927374301675978,0.14485981308411214,31,62
ungated_urgency_x8,34.0,300,86,92,0.30666666666666664,0.6630434782608695,0.7093023255813954,0.6853932584269663,0.14485981308411214,31,61
ungated_urgency_x8,34.5,300,86,91,0.30333333333333334,0.6593406593406593,0.6976744186046512,0.6779661016949152,0.14485981308411214,31,60
ungated_urgency_x8,35.0,300,86,89,0.2966666666666667,0.651685393258427,0.6744186046511628,0.6628571428571428,0.14485981308411214,31,58
ungated_urgency_x8,35.5,300,86,87,0.29,0.6436781609195402,0.6511627906976745,0.6473988439306358,0.14485981308411214,31,56
ungated_urgency_x8,36.0,300,86,86,0.2866666666666667,0.6395348837209303,0.6395348837209303,0.6395348837209303,0.14485981308411214,31,55
ungated_urgency_x8,36.5,300,86,86,0.2866666666666667,0.6395348837209303,0.6395348837209303,0.6395348837209303,0.14485981308411214,31,55
ungated_urgency_x8,37.0,300,86,85,0.2833333333333333,0.6352941176470588,0.627906976744186,0.631578947368421,0.14485981308411214,31,54
ungated_urgency_x8,37.5,300,86,84,0.28,0.6309523809523809,0.6162790697674418,0.6235294117647059,0.14485981308411214,31,53
ungated_urgency_x8,38.0,300,86,84,0.28,0.6309523809523809,0.6162790697674418,0.6235294117647059,0.14485981308411214,31,53
ungated_urgency_x8,38.5,300,86,84,0.28,0.6309523809523809,0.6162790697674418,0.6235294117647059,0.14485981308411214,31,53
ungated_urgency_x8,39.0,300,86,84,0.28,0.6309523809523809,0.6162790697674418,0.6235294117647059,0.14485981308411214,31,53
ungated_urgency_x8,39.5,300,86,84,0.28,0.6309523809523809,0.6162790697674418,0.6235294117647059,0.14485981308411214,31,53
ungated_urgency_x8,40.0,300,86,82,0.2733333333333333,0.6219512195121951,0.5930232558139535,0.6071428571428571,0.14485981308411214,31,51
ungated_urgency_x8,40.5,300,86,81,0.27,0.6296296296296297,0.5930232558139535,0.6107784431137725,0.14018691588785046,30,51
ungated_urgency_x8,41.0,300,86,80,0.26666666666666666,0.6375,0.5930232558139535,0.6144578313253012,0.13551401869158877,29,51
ungated_urgency_x8,41.5,300,86,79,0.2633333333333333,0.6455696202531646,0.5930232558139535,0.6181818181818182,0.1308411214953271,28,51
ungated_urgency_x8,42.0,300,86,76,0.25333333333333335,0.6578947368421053,0.5813953488372093,0.6172839506172839,0.12149532710280374,26,50
ungated_urgency_x8,42.5,300,86,76,0.25333333333333335,0.6578947368421053,0.5813953488372093,0.6172839506172839,0.12149532710280374,26,50
ungated_urgency_x8,43.0,300,86,74,0.24666666666666667,0.6756756756756757,0.5813953488372093,0.625,0.11214953271028037,24,50
ungated_urgency_x8,43.5,300,86,69,0.23,0.7101449275362319,0.5697674418604651,0.632258064516129,0.09345794392523364,20,49
ungated_urgency_x8,44.0,300,86,63,0.21,0.7619047619047619,0.5581395348837209,0.6442953020134228,0.07009345794392523,15,48
ungated_urgency_x8,44.5,300,86,62,0.20666666666666667,0.7741935483870968,0.5581395348837209,0.6486486486486487,0.06542056074766354,14,48
ungated_urgency_x8,45.0,300,86,56,0.18666666666666668,0.8571428571428571,0.5581395348837209,0.676056338028169,0.037383177570093455,8,48
ungated_urgency_x8,45.5,300,86,56,0.18666666666666668,0.8571428571428571,0.5581395348837209,0.676056338028169,0.037383177570093455,8,48
ungated_urgency_x8,46.0,300,86,55,0.18333333333333332,0.8545454545454545,0.5465116279069767,0.6666666666666666,0.037383177570093455,8,47
ungated_urgency_x8,46.5,300,86,53,0.17666666666666667,0.8867924528301887,0.5465116279069767,0.6762589928057554,0.028037383177570093,6,47
ungated_urgency_x8,47.0,300,86,48,0.16,0.9375,0.5232558139534884,0.6716417910447762,0.014018691588785047,3,45
ungated_urgency_x8,47.5,300,86,46,0.15333333333333332,0.9782608695652174,0.5232558139534884,0.6818181818181818,0.004672897196261682,1,45
ungated_urgency_x8,48.0,300,86,45,0.15,1.0,0.5232558139534884,0.6870229007633588,0.0,0,45
ungated_urgency_x8,48.5,300,86,44,0.14666666666666667,1.0,0.5116279069767442,0.676923076923077,0.0,0,44
ungated_urgency_x8,49.0,300,86,44,0.14666666666666667,1.0,0.5116279069767442,0.676923076923077,0.0,0,44
ungated_urgency_x8,49.5,300,86,44,0.14666666666666667,1.0,0.5116279069767442,0.676923076923077,0.0,0,44
ungated_urgency_x8,50.0,300,86,44,0.14666666666666667,1.0,0.5116279069767442,0.676923076923077,0.0,0,44
ungated_urgency_x8,50.5,300,86,44,0.14666666666666667,1.0,0.5116279069767442,0.676923076923077,0.0,0,44
ungated_urgency_x8,51.0,300,86,44,0.14666666666666667,1.0,0.5116279069767442,0.676923076923077,0.0,0,44
ungated_urgency_x8,51.5,300,86,44,0.14666666666666667,1.0,0.5116279069767442,0.676923076923077,0.0,0,44
ungated_urgency_x8,52.0,300,86,44,0.14666666666666667,1.0,0.5116279069767442,0.676923076923077,0.0,0,44
ungated_urgency_x8,52.5,300,86,43,0.14333333333333334,1.0,0.5,0.6666666666666666,0.0,0,43
ungated_urgency_x8,53.0,300,86,41,0.13666666666666666,1.0,0.47674418604651164,0.6456692913385826,0.0,0,41
ungated_urgency_x8,53.5,300,86,41,0.13666666666666666,1.0,0.47674418604651164,0.6456692913385826,0.0,0,41
ungated_urgency_x8,54.0,300,86,39,0.13,1.0,0.45348837209302323,0.624,0.0,0,39
ungated_urgency_x8,54.5,300,86,38,0.12666666666666668,1.0,0.4418604651162791,0.6129032258064516,0.0,0,38
ungated_urgency_x8,55.0,300,86,38,0.12666666666666668,1.0,0.4418604651162791,0.6129032258064516,0.0,0,38
ungated_urgency_x8,55.5,300,86,36,0.12,1.0,0.4186046511627907,0.5901639344262295,0.0,0,36
ungated_urgency_x8,56.0,300,86,34,0.11333333333333333,1.0,0.3953488372093023,0.5666666666666667,0.0,0,34
ungated_urgency_x8,56.5,300,86,34,0.11333333333333333,1.0,0.3953488372093023,0.5666666666666667,0.0,0,34
ungated_urgency_x8,57.0,300,86,34,0.11333333333333333,1.0,0.3953488372093023,0.5666666666666667,0.0,0,34
ungated_urgency_x8,57.5,300,86,34,0.11333333333333333,1.0,0.3953488372093023,0.5666666666666667,0.0,0,34
ungated_urgency_x8,58.0,300,86,34,0.11333333333333333,1.0,0.3953488372093023,0.5666666666666667,0.0,0,34
ungated_urgency_x8,58.5,300,86,34,0.11333333333333333,1.0,0.3953488372093023,0.5666666666666667,0.0,0,34
ungated_urgency_x8,59.0,300,86,31,0.10333333333333333,1.0,0.36046511627906974,0.5299145299145299,0.0,0,31
ungated_urgency_x8,59.5,300,86,31,0.10333333333333333,1.0,0.36046511627906974,0.5299145299145299,0.0,0,31
ungated_urgency_x8,60.0,300,86,30,0.1,1.0,0.3488372093023256,0.5172413793103449,0.0,0,30
ungated_urgency_x8,60.5,300,86,30,0.1,1.0,0.3488372093023256,0.5172413793103449,0.0,0,30
ungated_urgency_x8,61.0,300,86,28,0.09333333333333334,1.0,0.32558139534883723,0.49122807017543857,0.0,0,28
ungated_urgency_x8,61.5,300,86,28,0.09333333333333334,1.0,0.32558139534883723,0.49122807017543857,0.0,0,28
ungated_urgency_x8,62.0,300,86,27,0.09,1.0,0.313953488372093,0.4778761061946903,0.0,0,27
ungated_urgency_x8,62.5,300,86,27,0.09,1.0,0.313953488372093,0.4778761061946903,0.0,0,27
ungated_urgency_x8,63.0,300,86,26,0.08666666666666667,1.0,0.3023255813953488,0.4642857142857143,0.0,0,26
ungated_urgency_x8,63.5,300,86,26,0.08666666666666667,1.0,0.3023255813953488,0.4642857142857143,0.0,0,26
ungated_urgency_x8,64.0,300,86,26,0.08666666666666667,1.0,0.3023255813953488,0.4642857142857143,0.0,0,26
ungated_urgency_x8,64.5,300,86,26,0.08666666666666667,1.0,0.3023255813953488,0.4642857142857143,0.0,0,26
ungated_urgency_x8,65.0,300,86,25,0.08333333333333333,1.0,0.29069767441860467,0.45045045045045046,0.0,0,25
ungated_urgency_x8,65.5,300,86,25,0.08333333333333333,1.0,0.29069767441860467,0.45045045045045046,0.0,0,25
ungated_urgency_x8,66.0,300,86,25,0.08333333333333333,1.0,0.29069767441860467,0.45045045045045046,0.0,0,25
ungated_urgency_x8,66.5,300,86,25,0.08333333333333333,1.0,0.29069767441860467,0.45045045045045046,0.0,0,25
ungated_urgency_x8,67.0,300,86,25,0.08333333333333333,1.0,0.29069767441860467,0.45045045045045046,0.0,0,25
ungated_urgency_x8,67.5,300,86,25,0.08333333333333333,1.0,0.29069767441860467,0.45045045045045046,0.0,0,25
ungated_urgency_x8,68.0,300,86,25,0.08333333333333333,1.0,0.29069767441860467,0.45045045045045046,0.0,0,25
ungated_urgency_x8,68.5,300,86,25,0.08333333333333333,1.0,0.29069767441860467,0.45045045045045046,0.0,0,25
ungated_urgency_x8,69.0,300,86,24,0.08,1.0,0.27906976744186046,0.43636363636363634,0.0,0,24
ungated_urgency_x8,69.5,300,86,24,0.08,1.0,0.27906976744186046,0.43636363636363634,0.0,0,24
ungated_urgency_x8,70.0,300,86,18,0.06,1.0,0.20930232558139536,0.34615384615384615,0.0,0,18
ungated_urgency_x8,70.5,300,86,17,0.056666666666666664,1.0,0.19767441860465115,0.3300970873786408,0.0,0,17
ungated_urgency_x8,71.0,300,86,15,0.05,1.0,0.1744186046511628,0.297029702970297,0.0,0,15
ungated_urgency_x8,71.5,300,86,14,0.04666666666666667,1.0,0.16279069767441862,0.28,0.0,0,14
ungated_urgency_x8,72.0,300,86,13,0.043333333333333335,1.0,0.1511627906976744,0.26262626262626265,0.0,0,13
